latitude,longitude,brightness,scan,track,acq_date,confidence,bright_t31,frp,daynight,type,tavg,tmin,tmax,prcp,wspd
37.72528,24.00188,367.0,0.39,0.44,2021-08-16,h,324.52,55.47,D,0,27.1,23.1,31.6,0.0,20.8
37.72617,24.01066,345.32,0.39,0.44,2021-08-16,n,307.81,25.28,D,0,27.1,23.1,31.6,0.0,20.8
37.72572,24.00628,353.36,0.39,0.44,2021-08-16,n,313.81,25.28,D,0,27.1,23.1,31.6,0.0,20.8
37.72483,23.99749,367.0,0.39,0.44,2021-08-16,l,351.62,55.47,D,0,27.1,23.1,31.6,0.0,20.8
37.73065,24.01436,367.0,0.39,0.44,2021-08-16,h,316.28,15.74,D,0,27.1,23.1,31.6,0.0,20.8
37.73019,24.00986,367.0,0.39,0.44,2021-08-16,h,321.64,25.28,D,0,27.1,23.1,31.6,0.0,20.8
37.72887,23.99677,344.41,0.39,0.44,2021-08-16,n,312.17,55.47,D,0,27.1,23.1,31.6,0.0,20.8
37.72974,24.00546,352.91,0.39,0.44,2021-08-16,l,330.79,25.28,D,0,27.1,23.1,31.6,0.0,20.8
37.72931,24.0011,367.0,0.39,0.44,2021-08-16,l,326.63,55.47,D,0,27.1,23.1,31.6,0.0,20.8
37.73518,24.01852,367.0,0.39,0.44,2021-08-16,h,351.39,47.88,D,0,27.1,23.1,31.6,0.0,20.8
37.73468,24.01364,352.12,0.39,0.44,2021-08-16,n,325.4,47.88,D,0,27.1,23.1,31.6,0.0,20.8
37.73378,24.00471,353.66,0.39,0.44,2021-08-16,n,320.89,15.16,D,0,27.1,23.1,31.6,0.0,20.8
37.73334,24.00045,350.33,0.39,0.44,2021-08-16,n,323.0,34.35,D,0,27.1,23.1,31.6,0.0,20.8
37.73971,24.02265,343.66,0.39,0.44,2021-08-16,n,310.77,40.28,D,0,27.1,23.1,31.6,0.0,20.8
37.73871,24.01285,349.33,0.39,0.44,2021-08-16,n,320.12,47.88,D,0,27.1,23.1,31.6,0.0,20.8
37.73825,24.00834,347.4,0.39,0.44,2021-08-16,n,315.68,15.16,D,0,27.1,23.1,31.6,0.0,20.8
37.73781,24.00404,347.03,0.39,0.44,2021-08-16,n,310.45,15.16,D,0,27.1,23.1,31.6,0.0,20.8
37.73921,24.01775,367.0,0.39,0.44,2021-08-16,l,335.29,47.88,D,0,27.1,23.1,31.6,0.0,20.8
37.74371,24.02164,367.0,0.39,0.44,2021-08-16,h,322.11,13.66,D,0,27.1,23.1,31.6,0.0,20.8
37.74422,24.02657,343.58,0.39,0.44,2021-08-16,n,312.58,13.66,D,0,27.1,23.1,31.6,0.0,20.8
37.74271,24.01187,347.63,0.39,0.44,2021-08-16,n,321.95,56.32,D,0,27.1,23.1,31.6,0.0,20.8
37.74228,24.00764,351.0,0.39,0.44,2021-08-16,n,320.12,52.83,D,0,27.1,23.1,31.6,0.0,20.8
37.74675,24.0112,367.0,0.39,0.44,2021-08-16,h,337.94,56.32,D,0,27.1,23.1,31.6,0.0,20.8
37.74874,24.03062,344.05,0.39,0.44,2021-08-16,l,316.02,15.64,D,0,27.1,23.1,31.6,0.0,20.8
37.74826,24.02586,350.37,0.39,0.44,2021-08-16,n,322.2,13.66,D,0,27.1,23.1,31.6,0.0,20.8
37.75125,24.01502,339.22,0.39,0.44,2021-08-16,n,313.42,7.34,D,0,27.1,23.1,31.6,0.0,20.8
37.75079,24.01055,347.36,0.39,0.44,2021-08-16,n,309.5,7.34,D,0,27.1,23.1,31.6,0.0,20.8
38.13344,23.32075,331.38,0.55,0.42,2021-08-16,n,298.82,36.75,D,0,29.0,22.0,35.0,0.0,13.1
38.13277,23.31414,341.06,0.55,0.42,2021-08-16,n,299.44,206.47,D,0,29.0,22.0,35.0,0.0,13.1
38.13731,23.31957,367.0,0.55,0.42,2021-08-16,h,302.15,36.75,D,0,29.0,22.0,35.0,0.0,13.1
38.13663,23.31301,367.0,0.55,0.42,2021-08-16,h,358.69,206.47,D,0,29.0,22.0,35.0,0.0,13.1
38.13795,23.32582,336.31,0.55,0.42,2021-08-16,n,297.5,36.75,D,0,29.0,22.0,35.0,0.0,13.1
38.1399,23.30599,367.0,0.55,0.42,2021-08-16,h,358.52,0.0,D,0,29.0,22.0,35.0,0.0,13.1
38.14124,23.3191,352.27,0.55,0.42,2021-08-16,n,312.79,397.0,D,0,29.0,22.0,35.0,0.0,13.1
38.14057,23.31254,367.0,0.55,0.42,2021-08-16,l,382.28,0.0,D,0,29.0,22.0,35.0,0.0,13.1
38.14521,23.31889,350.71,0.55,0.42,2021-08-16,n,323.17,397.0,D,0,29.0,22.0,35.0,0.0,13.1
38.14453,23.31233,367.0,0.55,0.42,2021-08-16,l,374.33,0.0,D,0,29.0,22.0,35.0,0.0,13.1
38.14917,23.31865,367.0,0.55,0.42,2021-08-16,h,335.71,217.03,D,0,29.0,22.0,35.0,0.0,13.1
38.14849,23.31212,367.0,0.55,0.42,2021-08-16,h,356.52,99.72,D,0,29.0,22.0,35.0,0.0,13.1
38.14784,23.30585,342.96,0.55,0.42,2021-08-16,n,315.69,99.72,D,0,29.0,22.0,35.0,0.0,13.1
38.15179,23.30555,338.01,0.55,0.42,2021-08-16,n,312.24,99.72,D,0,29.0,22.0,35.0,0.0,13.1
38.15313,23.31839,367.0,0.55,0.42,2021-08-16,l,326.89,217.03,D,0,29.0,22.0,35.0,0.0,13.1
38.15245,23.31187,367.0,0.55,0.42,2021-08-16,l,333.16,99.72,D,0,29.0,22.0,35.0,0.0,13.1
38.15704,23.31767,339.28,0.55,0.42,2021-08-16,n,313.92,21.45,D,0,29.0,22.0,35.0,0.0,13.1
38.15638,23.31133,350.46,0.55,0.42,2021-08-16,n,318.47,17.11,D,0,29.0,22.0,35.0,0.0,13.1
38.16093,23.31681,337.19,0.55,0.42,2021-08-16,l,311.08,21.45,D,0,29.0,22.0,35.0,0.0,13.1
38.16028,23.3105,342.69,0.55,0.42,2021-08-16,n,314.8,17.11,D,0,29.0,22.0,35.0,0.0,13.1
38.15884,23.32398,340.72,0.43,0.38,2021-08-17,n,294.61,9.06,N,0,27.5,20.0,34.0,0.0,8.6
38.15821,23.32887,350.22,0.43,0.38,2021-08-17,n,301.97,9.06,N,0,27.5,20.0,34.0,0.0,8.6
38.15758,23.33371,356.93,0.43,0.38,2021-08-17,n,310.95,26.5,N,0,27.5,20.0,34.0,0.0,8.6
38.15695,23.33856,345.73,0.43,0.38,2021-08-17,n,301.15,26.5,N,0,27.5,20.0,34.0,0.0,8.6
38.15631,23.34347,305.85,0.43,0.38,2021-08-17,n,290.52,0.95,N,0,27.5,20.0,34.0,0.0,8.6
38.15407,23.33304,338.08,0.43,0.38,2021-08-17,n,300.57,40.94,N,0,27.5,20.0,34.0,0.0,8.6
38.15344,23.33788,331.71,0.43,0.38,2021-08-17,n,318.59,40.94,N,0,27.5,20.0,34.0,0.0,8.6
38.1547,23.32818,317.01,0.43,0.38,2021-08-17,n,295.21,1.88,N,0,27.5,20.0,34.0,0.0,8.6
38.1528,23.34278,316.89,0.43,0.38,2021-08-17,n,292.93,76.41,N,0,27.5,20.0,34.0,0.0,8.6
38.1292,23.52329,317.77,0.43,0.38,2021-08-17,n,293.13,1.23,N,2,27.5,20.0,34.0,0.0,8.6
38.15054,23.33246,340.07,0.43,0.38,2021-08-17,n,301.5,40.94,N,0,27.5,20.0,34.0,0.0,8.6
38.14991,23.33735,351.33,0.43,0.38,2021-08-17,n,336.01,40.94,N,0,27.5,20.0,34.0,0.0,8.6
38.14927,23.34225,367.0,0.43,0.38,2021-08-17,h,351.6,76.41,N,0,27.5,20.0,34.0,0.0,8.6
38.15439,23.3028,312.45,0.44,0.38,2021-08-17,n,290.22,0.79,N,0,27.5,20.0,34.0,0.0,8.6
38.15119,23.32753,316.0,0.43,0.38,2021-08-17,n,294.25,1.88,N,0,27.5,20.0,34.0,0.0,8.6
38.14863,23.3472,316.93,0.43,0.38,2021-08-17,n,294.91,76.41,N,0,27.5,20.0,34.0,0.0,8.6
38.14703,23.33187,323.03,0.43,0.38,2021-08-17,n,299.1,17.94,N,0,27.5,20.0,34.0,0.0,8.6
38.14639,23.33682,353.52,0.43,0.38,2021-08-17,n,312.48,17.94,N,0,27.5,20.0,34.0,0.0,8.6
38.14574,23.34173,367.0,0.43,0.38,2021-08-17,h,340.19,61.18,N,0,27.5,20.0,34.0,0.0,8.6
38.1451,23.34667,322.36,0.43,0.38,2021-08-17,n,293.96,61.18,N,0,27.5,20.0,34.0,0.0,8.6
38.15088,23.30212,312.65,0.44,0.38,2021-08-17,n,293.4,1.78,N,0,27.5,20.0,34.0,0.0,8.6
38.14831,23.32199,305.6,0.43,0.38,2021-08-17,n,292.99,1.48,N,0,27.5,20.0,34.0,0.0,8.6
38.14767,23.32693,315.96,0.43,0.38,2021-08-17,n,295.64,1.48,N,0,27.5,20.0,34.0,0.0,8.6
38.14803,23.29634,324.87,0.44,0.38,2021-08-17,n,290.63,1.34,N,0,27.5,20.0,34.0,0.0,8.6
38.14286,23.3363,351.64,0.43,0.38,2021-08-17,n,310.24,17.94,N,0,27.5,20.0,34.0,0.0,8.6
38.14221,23.34126,331.56,0.43,0.38,2021-08-17,n,324.03,61.18,N,0,27.5,20.0,34.0,0.0,8.6
38.14157,23.34622,324.99,0.43,0.38,2021-08-17,n,294.31,61.18,N,0,27.5,20.0,34.0,0.0,8.6
38.14414,23.32637,309.44,0.43,0.38,2021-08-17,n,294.56,1.48,N,0,27.5,20.0,34.0,0.0,8.6
38.1435,23.33132,319.18,0.43,0.38,2021-08-17,n,297.24,17.94,N,0,27.5,20.0,34.0,0.0,8.6
38.13997,23.33081,336.51,0.43,0.38,2021-08-17,n,304.27,28.11,N,0,27.5,20.0,34.0,0.0,8.6
38.13933,23.33578,347.02,0.43,0.38,2021-08-17,n,306.13,28.11,N,0,27.5,20.0,34.0,0.0,8.6
38.13868,23.34078,367.0,0.43,0.38,2021-08-17,h,367.38,178.77,N,0,27.5,20.0,34.0,0.0,8.6
38.13804,23.34576,329.28,0.43,0.38,2021-08-17,n,322.08,178.77,N,0,27.5,20.0,34.0,0.0,8.6
38.14449,23.29579,312.58,0.44,0.38,2021-08-17,n,290.8,3.26,N,0,27.5,20.0,34.0,0.0,8.6
38.14061,23.32588,314.38,0.43,0.38,2021-08-17,n,295.11,3.56,N,0,27.5,20.0,34.0,0.0,8.6
38.1374,23.35065,304.95,0.43,0.38,2021-08-17,n,293.72,3.1,N,0,27.5,20.0,34.0,0.0,8.6
38.14094,23.29543,331.61,0.44,0.38,2021-08-17,n,296.74,3.26,N,0,27.5,20.0,34.0,0.0,8.6
38.13709,23.32529,351.96,0.43,0.38,2021-08-17,n,300.24,3.56,N,0,27.5,20.0,34.0,0.0,8.6
38.13646,23.33015,349.4,0.43,0.38,2021-08-17,n,309.81,28.11,N,0,27.5,20.0,34.0,0.0,8.6
38.13583,23.33501,346.92,0.43,0.38,2021-08-17,n,308.22,28.11,N,0,27.5,20.0,34.0,0.0,8.6
38.1352,23.33987,367.0,0.43,0.38,2021-08-17,h,356.31,178.77,N,0,27.5,20.0,34.0,0.0,8.6
38.11063,23.27917,330.11,0.44,0.38,2021-08-17,n,295.81,12.75,N,0,27.5,20.0,34.0,0.0,8.6
38.13457,23.34474,330.12,0.43,0.38,2021-08-17,n,301.91,178.77,N,0,27.5,20.0,34.0,0.0,8.6
38.13772,23.32037,307.66,0.43,0.38,2021-08-17,n,293.13,3.56,N,0,27.5,20.0,34.0,0.0,8.6
38.13394,23.3496,305.92,0.43,0.38,2021-08-17,n,294.98,3.1,N,0,27.5,20.0,34.0,0.0,8.6
38.1374,23.29501,327.53,0.44,0.38,2021-08-17,n,292.47,2.08,N,0,27.5,20.0,34.0,0.0,8.6
38.13424,23.31946,351.23,0.43,0.38,2021-08-17,n,304.06,174.47,N,0,27.5,20.0,34.0,0.0,8.6
38.13362,23.32425,367.0,0.43,0.38,2021-08-17,h,342.95,174.47,N,0,27.5,20.0,34.0,0.0,8.6
38.133,23.32907,321.89,0.43,0.38,2021-08-17,n,295.95,2.36,N,0,27.5,20.0,34.0,0.0,8.6
38.13175,23.33878,323.6,0.43,0.38,2021-08-17,n,293.83,1.87,N,0,27.5,20.0,34.0,0.0,8.6
38.13238,23.33392,310.48,0.43,0.38,2021-08-17,n,295.08,2.36,N,0,27.5,20.0,34.0,0.0,8.6
38.13112,23.34361,317.44,0.43,0.38,2021-08-17,n,292.52,1.87,N,0,27.5,20.0,34.0,0.0,8.6
38.13138,23.31378,321.48,0.43,0.38,2021-08-17,n,296.24,4.91,N,0,27.5,20.0,34.0,0.0,8.6
38.13077,23.31848,367.0,0.43,0.38,2021-08-17,h,324.01,174.47,N,0,27.5,20.0,34.0,0.0,8.6
38.13016,23.32324,367.0,0.43,0.38,2021-08-17,h,357.66,174.47,N,0,27.5,20.0,34.0,0.0,8.6
38.12954,23.32805,322.28,0.43,0.38,2021-08-17,n,296.25,2.36,N,0,27.5,20.0,34.0,0.0,8.6
38.13453,23.28931,318.44,0.44,0.38,2021-08-17,n,291.03,2.08,N,0,27.5,20.0,34.0,0.0,8.6
38.12891,23.33289,309.89,0.43,0.38,2021-08-17,n,292.34,2.36,N,0,27.5,20.0,34.0,0.0,8.6
38.12827,23.33784,313.04,0.43,0.38,2021-08-17,n,291.81,1.87,N,0,27.5,20.0,34.0,0.0,8.6
38.12764,23.34275,306.2,0.43,0.38,2021-08-17,n,291.21,1.87,N,0,27.5,20.0,34.0,0.0,8.6
38.131,23.2888,334.26,0.44,0.38,2021-08-17,n,291.67,4.04,N,0,27.5,20.0,34.0,0.0,8.6
38.12789,23.31295,333.62,0.43,0.38,2021-08-17,n,296.97,5.16,N,0,27.5,20.0,34.0,0.0,8.6
38.12727,23.31769,348.4,0.43,0.38,2021-08-17,n,311.63,58.45,N,0,27.5,20.0,34.0,0.0,8.6
38.12665,23.32253,367.0,0.43,0.38,2021-08-17,h,320.66,58.45,N,0,27.5,20.0,34.0,0.0,8.6
38.13163,23.28384,311.67,0.44,0.38,2021-08-17,n,289.97,2.85,N,0,27.5,20.0,34.0,0.0,8.6
38.12602,23.32746,312.11,0.43,0.38,2021-08-17,n,293.77,2.67,N,0,27.5,20.0,34.0,0.0,8.6
38.12538,23.33239,305.43,0.43,0.38,2021-08-17,n,293.04,2.67,N,0,27.5,20.0,34.0,0.0,8.6
38.1281,23.28333,333.68,0.44,0.38,2021-08-17,n,293.19,2.85,N,0,27.5,20.0,34.0,0.0,8.6
38.12375,23.31711,303.22,0.43,0.38,2021-08-17,n,291.63,58.45,N,0,27.5,20.0,34.0,0.0,8.6
38.12312,23.32205,311.31,0.43,0.38,2021-08-17,n,293.76,58.45,N,0,27.5,20.0,34.0,0.0,8.6
38.12523,23.27765,324.44,0.44,0.38,2021-08-17,n,291.7,4.33,N,0,27.5,20.0,34.0,0.0,8.6
38.12458,23.28264,330.93,0.44,0.38,2021-08-17,n,292.67,4.33,N,0,27.5,20.0,34.0,0.0,8.6
38.12149,23.30675,311.07,0.43,0.38,2021-08-17,n,293.02,1.62,N,0,27.5,20.0,34.0,0.0,8.6
38.12173,23.27685,345.45,0.44,0.38,2021-08-17,n,295.46,4.33,N,0,27.5,20.0,34.0,0.0,8.6
38.11796,23.30626,329.9,0.43,0.38,2021-08-17,n,294.21,1.62,N,0,27.5,20.0,34.0,0.0,8.6
38.11858,23.30142,304.6,0.43,0.38,2021-08-17,n,292.78,2.05,N,0,27.5,20.0,34.0,0.0,8.6
38.11826,23.27584,329.83,0.44,0.38,2021-08-17,n,294.22,5.98,N,0,27.5,20.0,34.0,0.0,8.6
38.11565,23.29619,308.96,0.44,0.38,2021-08-17,n,291.44,1.46,N,0,27.5,20.0,34.0,0.0,8.6
38.11478,23.27478,339.01,0.44,0.38,2021-08-17,n,300.59,5.98,N,0,27.5,20.0,34.0,0.0,8.6
38.11213,23.29559,321.37,0.44,0.38,2021-08-17,n,290.93,1.46,N,0,27.5,20.0,34.0,0.0,8.6
38.11131,23.27376,341.77,0.44,0.38,2021-08-17,n,298.74,12.75,N,0,27.5,20.0,34.0,0.0,8.6
38.10865,23.29471,348.9,0.44,0.38,2021-08-17,n,298.55,15.08,N,0,27.5,20.0,34.0,0.0,8.6
38.10802,23.29963,321.66,0.43,0.38,2021-08-17,n,293.04,15.08,N,0,27.5,20.0,34.0,0.0,8.6
38.10714,23.27827,349.85,0.44,0.38,2021-08-17,n,298.64,12.75,N,0,27.5,20.0,34.0,0.0,8.6
38.10647,23.28351,327.29,0.44,0.38,2021-08-17,n,295.47,3.86,N,0,27.5,20.0,34.0,0.0,8.6
38.10453,23.29871,327.97,0.43,0.38,2021-08-17,n,304.21,15.08,N,0,27.5,20.0,34.0,0.0,8.6
38.10517,23.29373,315.82,0.44,0.38,2021-08-17,n,293.95,15.08,N,0,27.5,20.0,34.0,0.0,8.6
38.10105,23.2978,348.24,0.43,0.38,2021-08-17,n,301.3,8.96,N,0,27.5,20.0,34.0,0.0,8.6
38.10365,23.27735,303.35,0.44,0.38,2021-08-17,n,292.2,0.41,N,0,27.5,20.0,34.0,0.0,8.6
38.10299,23.2826,304.03,0.44,0.38,2021-08-17,n,293.0,7.88,N,0,27.5,20.0,34.0,0.0,8.6
38.10169,23.29281,302.34,0.44,0.38,2021-08-17,n,292.33,8.96,N,0,27.5,20.0,34.0,0.0,8.6
38.09884,23.2869,344.78,0.44,0.38,2021-08-17,n,304.9,7.88,N,0,27.5,20.0,34.0,0.0,8.6
38.0982,23.29195,331.95,0.44,0.38,2021-08-17,n,305.57,8.96,N,0,27.5,20.0,34.0,0.0,8.6
38.09536,23.28593,331.48,0.44,0.38,2021-08-17,n,300.94,23.34,N,0,27.5,20.0,34.0,0.0,8.6
38.09472,23.29099,325.3,0.44,0.38,2021-08-17,n,308.78,26.21,N,0,27.5,20.0,34.0,0.0,8.6
38.07353,23.64628,340.54,0.39,0.36,2021-08-17,l,313.74,6.65,D,0,27.5,20.0,34.0,0.0,8.6
38.08836,23.36745,349.32,0.39,0.36,2021-08-17,n,311.15,15.68,D,0,27.5,20.0,34.0,0.0,8.6
38.09049,23.36879,342.77,0.39,0.36,2021-08-17,n,315.78,29.26,D,0,27.5,20.0,34.0,0.0,8.6
38.08986,23.36431,352.88,0.39,0.36,2021-08-17,n,319.9,29.26,D,0,27.5,20.0,34.0,0.0,8.6
38.08921,23.35986,349.57,0.39,0.36,2021-08-17,l,321.63,39.26,D,0,27.5,20.0,34.0,0.0,8.6
38.08858,23.35546,350.78,0.39,0.36,2021-08-17,n,306.98,39.26,D,0,27.5,20.0,34.0,0.0,8.6
38.09316,23.36352,342.51,0.39,0.36,2021-08-17,n,309.94,29.26,D,0,27.5,20.0,34.0,0.0,8.6
38.0938,23.36798,367.0,0.39,0.36,2021-08-17,l,330.01,29.26,D,0,27.5,20.0,34.0,0.0,8.6
38.09253,23.35907,367.0,0.39,0.36,2021-08-17,l,325.47,39.26,D,0,27.5,20.0,34.0,0.0,8.6
38.09188,23.35464,367.0,0.39,0.36,2021-08-17,l,334.94,39.26,D,0,27.5,20.0,34.0,0.0,8.6
38.09711,23.36719,367.0,0.39,0.36,2021-08-17,h,334.18,41.85,D,0,27.5,20.0,34.0,0.0,8.6
38.09583,23.35829,351.59,0.39,0.36,2021-08-17,n,316.76,41.57,D,0,27.5,20.0,34.0,0.0,8.6
38.0952,23.35385,347.86,0.39,0.36,2021-08-17,n,308.15,41.57,D,0,27.5,20.0,34.0,0.0,8.6
38.09979,23.36197,345.59,0.39,0.36,2021-08-17,n,312.4,41.85,D,0,27.5,20.0,34.0,0.0,8.6
38.10106,23.37085,367.0,0.39,0.36,2021-08-17,l,339.04,93.29,D,0,27.5,20.0,34.0,0.0,8.6
38.09915,23.35752,367.0,0.39,0.36,2021-08-17,l,336.05,41.57,D,0,27.5,20.0,34.0,0.0,8.6
38.10437,23.37009,367.0,0.39,0.36,2021-08-17,h,355.95,99.07,D,0,27.5,20.0,34.0,0.0,8.6
38.1077,23.36941,367.0,0.39,0.36,2021-08-17,h,345.84,99.07,D,0,27.5,20.0,34.0,0.0,8.6
38.10071,23.3209,367.0,0.39,0.36,2021-08-17,l,338.77,40.5,D,0,27.5,20.0,34.0,0.0,8.6
38.10008,23.31657,367.0,0.39,0.36,2021-08-17,l,325.86,40.5,D,0,27.5,20.0,34.0,0.0,8.6
38.10339,23.31577,367.0,0.39,0.36,2021-08-17,h,351.67,26.28,D,0,27.5,20.0,34.0,0.0,8.6
38.10276,23.31143,367.0,0.39,0.36,2021-08-17,h,358.15,50.06,D,0,27.5,20.0,34.0,0.0,8.6
38.10212,23.30698,367.0,0.39,0.36,2021-08-17,h,353.58,50.06,D,0,27.5,20.0,34.0,0.0,8.6
38.11102,23.36873,351.59,0.39,0.36,2021-08-17,n,317.64,37.33,D,0,27.5,20.0,34.0,0.0,8.6
38.10655,23.33762,356.87,0.39,0.36,2021-08-17,n,318.11,22.58,D,0,27.5,20.0,34.0,0.0,8.6
38.10402,23.32007,356.58,0.39,0.36,2021-08-17,l,335.48,26.28,D,0,27.5,20.0,34.0,0.0,8.6
38.10148,23.30254,367.0,0.39,0.36,2021-08-17,l,330.14,43.36,D,0,27.5,20.0,34.0,0.0,8.6
38.10669,23.31496,356.75,0.39,0.36,2021-08-17,n,331.26,26.28,D,0,27.5,20.0,34.0,0.0,8.6
38.10607,23.31061,355.45,0.39,0.36,2021-08-17,n,328.76,50.06,D,0,27.5,20.0,34.0,0.0,8.6
38.11435,23.36807,367.0,0.39,0.36,2021-08-17,l,326.14,37.33,D,0,27.5,20.0,34.0,0.0,8.6
38.10732,23.31927,353.76,0.39,0.36,2021-08-17,l,326.93,26.28,D,0,27.5,20.0,34.0,0.0,8.6
38.11768,23.36742,349.14,0.39,0.36,2021-08-17,n,312.24,8.78,D,0,27.5,20.0,34.0,0.0,8.6
38.10556,23.28344,350.72,0.39,0.36,2021-08-17,n,315.16,13.66,D,0,27.5,20.0,34.0,0.0,8.6
38.11063,23.31846,367.0,0.39,0.36,2021-08-17,l,330.93,18.66,D,0,27.5,20.0,34.0,0.0,8.6
38.11,23.31415,367.0,0.39,0.36,2021-08-17,l,326.33,18.66,D,0,27.5,20.0,34.0,0.0,8.6
38.11203,23.30449,352.33,0.39,0.36,2021-08-17,n,316.81,17.98,D,0,27.5,20.0,34.0,0.0,8.6
38.13095,23.3644,346.86,0.39,0.36,2021-08-17,n,315.46,85.99,D,0,27.5,20.0,34.0,0.0,8.6
38.13425,23.36353,367.0,0.39,0.36,2021-08-17,h,350.44,85.99,D,0,27.5,20.0,34.0,0.0,8.6
38.12595,23.30606,367.0,0.39,0.36,2021-08-17,h,339.63,64.59,D,0,27.5,20.0,34.0,0.0,8.6
38.13627,23.35382,367.0,0.39,0.36,2021-08-17,h,331.0,81.32,D,0,27.5,20.0,34.0,0.0,8.6
38.13691,23.35826,353.68,0.39,0.36,2021-08-17,n,324.39,81.32,D,0,27.5,20.0,34.0,0.0,8.6
38.12861,23.30083,367.0,0.39,0.36,2021-08-17,l,325.41,11.48,D,0,27.5,20.0,34.0,0.0,8.6
38.13958,23.35306,367.0,0.39,0.36,2021-08-17,h,340.33,81.32,D,0,27.5,20.0,34.0,0.0,8.6
38.14291,23.35236,353.71,0.39,0.36,2021-08-17,n,317.36,18.14,D,0,27.5,20.0,34.0,0.0,8.6
38.15161,23.34139,346.19,0.39,0.36,2021-08-17,n,311.99,7.33,D,0,27.5,20.0,34.0,0.0,8.6
38.16229,23.32057,347.56,0.39,0.36,2021-08-17,n,309.4,8.29,D,0,27.5,20.0,34.0,0.0,8.6
40.94278,24.22548,345.25,0.42,0.38,2021-08-17,n,303.26,6.58,D,0,25.5,20.0,30.2,0.0,6.6
40.91556,23.74808,330.45,0.41,0.37,2021-08-17,n,303.42,1.89,D,0,28.2,20.3,38.6,0.0,3.9
38.15247,23.35441,306.08,0.47,0.48,2021-08-17,n,293.66,26.1,N,0,27.5,20.0,34.0,0.0,8.6
38.152,23.35986,316.94,0.47,0.48,2021-08-17,n,294.38,129.62,N,0,27.5,20.0,34.0,0.0,8.6
38.14848,23.34877,325.87,0.47,0.48,2021-08-17,n,295.74,26.1,N,0,27.5,20.0,34.0,0.0,8.6
38.148,23.35441,367.0,0.47,0.48,2021-08-17,h,306.37,26.1,N,0,27.5,20.0,34.0,0.0,8.6
38.14705,23.36556,344.28,0.47,0.48,2021-08-17,n,320.54,129.62,N,0,27.5,20.0,34.0,0.0,8.6
38.14659,23.37096,330.88,0.47,0.48,2021-08-17,n,314.89,49.34,N,0,27.5,20.0,34.0,0.0,8.6
38.14612,23.37642,349.72,0.47,0.48,2021-08-17,n,298.81,49.34,N,0,27.5,20.0,34.0,0.0,8.6
38.14352,23.35451,324.63,0.47,0.48,2021-08-17,n,294.32,5.35,N,0,27.5,20.0,34.0,0.0,8.6
38.14305,23.36008,320.42,0.47,0.48,2021-08-17,n,296.33,5.83,N,0,27.5,20.0,34.0,0.0,8.6
38.14259,23.36549,343.52,0.47,0.48,2021-08-17,n,300.85,5.83,N,0,27.5,20.0,34.0,0.0,8.6
38.14213,23.37084,367.0,0.47,0.48,2021-08-17,h,304.65,17.34,N,0,27.5,20.0,34.0,0.0,8.6
38.14167,23.37632,367.0,0.47,0.48,2021-08-17,h,306.73,17.34,N,0,27.5,20.0,34.0,0.0,8.6
38.14121,23.38163,351.55,0.47,0.48,2021-08-17,n,302.86,10.74,N,0,27.5,20.0,34.0,0.0,8.6
38.14078,23.38673,330.7,0.47,0.48,2021-08-17,n,298.49,10.74,N,0,27.5,20.0,34.0,0.0,8.6
38.14033,23.39192,314.74,0.47,0.48,2021-08-17,n,295.47,24.54,N,0,27.5,20.0,34.0,0.0,8.6
38.12911,23.52223,310.18,0.46,0.47,2021-08-17,n,293.58,0.92,N,2,27.5,20.0,34.0,0.0,8.6
38.13635,23.38625,346.04,0.47,0.48,2021-08-17,n,302.43,10.74,N,0,27.5,20.0,34.0,0.0,8.6
38.13592,23.39137,353.1,0.47,0.48,2021-08-17,n,313.43,24.54,N,0,27.5,20.0,34.0,0.0,8.6
38.13548,23.39649,338.65,0.47,0.48,2021-08-17,n,296.2,24.54,N,0,27.5,20.0,34.0,0.0,8.6
38.13815,23.36518,308.94,0.47,0.48,2021-08-17,n,295.35,5.83,N,0,27.5,20.0,34.0,0.0,8.6
38.13771,23.37038,312.15,0.47,0.48,2021-08-17,n,297.04,17.34,N,0,27.5,20.0,34.0,0.0,8.6
38.13725,23.37577,313.29,0.47,0.48,2021-08-17,n,296.6,17.34,N,0,27.5,20.0,34.0,0.0,8.6
38.1368,23.38111,316.89,0.47,0.48,2021-08-17,n,297.09,10.74,N,0,27.5,20.0,34.0,0.0,8.6
38.14899,23.35313,348.91,0.47,0.48,2021-08-17,n,299.76,90.49,N,0,27.5,20.0,34.0,0.0,8.6
38.14848,23.35875,367.0,0.47,0.48,2021-08-17,h,323.47,90.49,N,0,27.5,20.0,34.0,0.0,8.6
38.14797,23.36428,341.28,0.47,0.48,2021-08-17,n,317.47,88.62,N,0,27.5,20.0,34.0,0.0,8.6
38.14748,23.36969,344.91,0.47,0.48,2021-08-17,n,313.78,88.62,N,0,27.5,20.0,34.0,0.0,8.6
38.14698,23.37515,334.62,0.47,0.48,2021-08-17,n,297.02,12.81,N,0,27.5,20.0,34.0,0.0,8.6
38.14951,23.34753,310.83,0.47,0.48,2021-08-17,n,294.52,3.02,N,0,27.5,20.0,34.0,0.0,8.6
38.1445,23.35322,345.89,0.47,0.48,2021-08-17,n,296.2,6.79,N,0,27.5,20.0,34.0,0.0,8.6
38.14399,23.35885,326.82,0.47,0.48,2021-08-17,n,297.81,6.79,N,0,27.5,20.0,34.0,0.0,8.6
