latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
38.16351,23.38745,344.81,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,292.28,5.51,N,0
38.1623,23.39185,335.88,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,292.76,5.51,N,0
38.16114,23.39603,321.31,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,293.04,12.74,N,0
38.15879,23.40458,367,0.41,0.6,2021-08-19,0109,N,VIIRS,h,2,296.84,42.89,N,0
38.15755,23.40908,347.53,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,294.62,42.89,N,0
38.17134,23.35894,302.89,0.4,0.6,2021-08-19,0109,N,VIIRS,n,2,292.08,0.95,N,0
38.15999,23.40023,316.11,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,293.56,12.74,N,0
38.15628,23.41368,306.3,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,291.82,10.3,N,0
38.1573,23.38832,333.81,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,292.94,5.51,N,0
38.15618,23.39236,325.46,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,293.63,12.74,N,0
38.15504,23.39649,341.27,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,295.16,12.74,N,0
38.15374,23.40121,367,0.41,0.6,2021-08-19,0109,N,VIIRS,h,2,311.79,42.89,N,0
38.1524,23.40606,337.3,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,311.5,42.89,N,0
38.15107,23.4109,336.82,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,293.4,10.3,N,0
38.15843,23.3842,304.66,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,291.49,5.51,N,0
38.1497,23.41586,314.77,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,291.25,10.3,N,0
38.14832,23.42091,308.14,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,290.02,1.99,N,0
38.14696,23.42581,301.67,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,289.34,1.99,N,0
38.1471,23.40362,338.31,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,295.43,30.67,N,0
38.1458,23.40834,367,0.41,0.6,2021-08-19,0109,N,VIIRS,h,2,305.12,220.86,N,0
38.14448,23.41311,354.05,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,301.01,220.86,N,0
38.14313,23.41801,327.91,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,291.49,60.08,N,0
38.14977,23.39393,305.84,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,291.78,3.79,N,0
38.14843,23.39878,313.08,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,292.25,30.67,N,0
38.14181,23.42279,315.14,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,290.92,60.08,N,0
38.14051,23.42748,308.65,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,290.07,1.59,N,0
38.13924,23.43207,303.77,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,289.86,1.59,N,0
38.14202,23.40036,351.14,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,296.27,30.67,N,0
38.14074,23.405,344.18,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,334.9,220.86,N,0
38.13665,23.41979,343.16,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,294.76,60.08,N,0
38.13528,23.42476,322.42,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,292.54,1.59,N,0
38.1433,23.39574,309.44,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,291.93,30.67,N,0
38.13391,23.4297,310.8,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,291.19,1.59,N,0
38.13257,23.43453,303.85,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,291.04,2.65,N,0
38.13551,23.40227,367,0.41,0.6,2021-08-19,0109,N,VIIRS,h,2,292.67,85.45,N,0
38.13404,23.40758,346.01,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,303,85.45,N,0
38.13257,23.41287,338.19,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,294.09,44.38,N,0
38.13116,23.41798,327.83,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,292.38,44.38,N,0
38.13692,23.39717,311.72,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,291.34,9.45,N,0
38.12979,23.42294,315.3,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,291.93,4.02,N,0
38.12846,23.42772,308.7,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,291.39,4.02,N,0
38.12717,23.4324,303.59,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,290.63,1.89,N,0
38.12695,23.38997,306.77,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,292.11,1.31,N,0
38.12281,23.38336,313.95,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,291.39,3.14,N,0
38.12148,23.38814,310.41,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,290.86,1.31,N,0
38.11657,23.38429,344.78,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,294.1,4.22,N,0
38.11535,23.38868,325.73,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,292.61,4.22,N,0
38.12993,23.40769,305.78,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,291.53,2.26,N,0
38.12416,23.38488,315.4,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,292.06,2.91,N,0
38.12284,23.38978,311.64,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,291.18,2.71,N,0
38.11777,23.38641,348.53,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,294.28,2.71,N,0
38.11898,23.382,309.48,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,291.88,2.91,N,0
38.11659,23.39079,307.79,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,292.18,2.71,N,0
38.11303,23.38191,303.31,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,290.9,1.23,N,0
38.09847,23.41346,330.91,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,293.41,2.43,N,0
38.0999,23.40825,313.24,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,292.77,2.43,N,0
38.09712,23.41846,303.89,0.41,0.61,2021-08-19,0109,N,VIIRS,n,2,291.84,1.92,N,0
38.09484,23.40484,353.17,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,294.04,56.77,N,0
38.09336,23.41026,331.03,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,322.24,56.77,N,0
38.0906,23.4204,317.39,0.41,0.61,2021-08-19,0109,N,VIIRS,n,2,292.6,51.56,N,0
38.08927,23.4253,303.82,0.41,0.61,2021-08-19,0109,N,VIIRS,n,2,291.91,6.13,N,0
38.08825,23.40708,348.77,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,292.73,56.77,N,0
38.08684,23.41223,354.11,0.41,0.61,2021-08-19,0109,N,VIIRS,n,2,294.59,51.56,N,0
38.08963,23.402,304.45,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,291.77,56.77,N,0
38.08542,23.41745,313.15,0.41,0.61,2021-08-19,0109,N,VIIRS,n,2,293.02,51.56,N,0
38.08023,23.41454,334.76,0.41,0.61,2021-08-19,0109,N,VIIRS,n,2,294.35,3.61,N,0
38.08168,23.40919,307.77,0.41,0.61,2021-08-19,0109,N,VIIRS,n,2,292.45,3.61,N,0
38.09826,23.32664,344.85,0.4,0.6,2021-08-19,0109,N,VIIRS,n,2,295.67,4.11,N,0
38.09698,23.3313,331.57,0.4,0.6,2021-08-19,0109,N,VIIRS,n,2,294.86,7.59,N,0
38.09581,23.33559,367,0.4,0.6,2021-08-19,0109,N,VIIRS,h,2,296,7.59,N,0
38.07748,23.40269,335.83,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,294.96,4.34,N,0
38.07615,23.40754,341.53,0.41,0.61,2021-08-19,0109,N,VIIRS,n,2,294.76,3.61,N,0
38.09961,23.32169,303.91,0.4,0.6,2021-08-19,0109,N,VIIRS,n,2,291.54,4.11,N,0
38.07988,23.39392,311.48,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,292.17,1.99,N,0
38.07869,23.39826,306.33,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,292.61,4.34,N,0
38.09255,23.32573,367,0.4,0.6,2021-08-19,0109,N,VIIRS,h,2,295.92,14.83,N,0
38.09132,23.33022,367,0.4,0.6,2021-08-19,0109,N,VIIRS,h,2,305.86,55.24,N,0
38.09016,23.33447,330.82,0.4,0.6,2021-08-19,0109,N,VIIRS,n,2,300.96,55.24,N,0
38.09384,23.321,309.22,0.4,0.6,2021-08-19,0109,N,VIIRS,n,2,292.45,14.83,N,0
38.08903,23.33861,309.08,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,291.64,9.78,N,0
38.07868,23.37645,307,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,292.65,1.63,N,0
38.08212,23.34209,351.59,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,294.03,9.78,N,0
38.081,23.34616,327.43,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,293.5,7.42,N,0
38.0775,23.35894,320.07,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,292.75,1.89,N,0
38.07861,23.35488,312.03,0.41,0.6,2021-08-19,0109,N,VIIRS,n,2,292.6,1.89,N,0
36.4776,22.45621,320.57,0.4,0.6,2021-08-19,0109,N,VIIRS,n,2,294.02,3.01,N,0
36.47389,22.46987,367,0.4,0.6,2021-08-19,0109,N,VIIRS,h,2,296.49,7.91,N,0
36.47645,22.46042,316.55,0.4,0.6,2021-08-19,0109,N,VIIRS,n,2,294.56,6.25,N,0
36.4752,22.46502,307.59,0.4,0.6,2021-08-19,0109,N,VIIRS,n,2,293.64,6.25,N,0
36.46836,22.46838,367,0.4,0.6,2021-08-19,0109,N,VIIRS,h,2,294,7.91,N,0
36.4764,22.46086,320.14,0.4,0.6,2021-08-19,0109,N,VIIRS,n,2,294.5,6.28,N,0
36.47388,22.4704,367,0.4,0.6,2021-08-19,0109,N,VIIRS,h,2,295.86,6.65,N,0
36.47753,22.4566,318.21,0.4,0.6,2021-08-19,0109,N,VIIRS,n,2,293.64,2.72,N,0
36.46838,22.46882,367,0.4,0.6,2021-08-19,0109,N,VIIRS,h,2,295.42,9.67,N,0
38.10152,24.5618,346.18,0.43,0.46,2021-08-19,1050,N,VIIRS,n,2,302.62,8.47,D,0
38.07081,23.40173,367,0.49,0.49,2021-08-19,1050,N,VIIRS,h,2,299.9,11.27,D,0
38.07206,23.40716,333.62,0.49,0.49,2021-08-19,1050,N,VIIRS,n,2,295.74,8.91,D,0
38.06964,23.39665,336.89,0.49,0.49,2021-08-19,1050,N,VIIRS,n,2,298.48,11.27,D,0
38.06853,23.39183,349.3,0.49,0.49,2021-08-19,1050,N,VIIRS,n,2,302.73,28.68,D,0
38.06739,23.3869,338.53,0.49,0.49,2021-08-19,1050,N,VIIRS,n,2,295.45,28.68,D,0
38.06361,23.3705,337.47,0.5,0.49,2021-08-19,1050,N,VIIRS,n,2,291.58,2.97,D,0
38.07531,23.40074,342.55,0.49,0.49,2021-08-19,1050,N,VIIRS,n,2,296.53,11.89,D,0
38.07403,23.39518,351.7,0.49,0.49,2021-08-19,1050,N,VIIRS,n,2,302.49,11.89,D,0
38.08204,23.3269,336.56,0.5,0.49,2021-08-19,1050,N,VIIRS,n,2,289.82,3.95,D,0
38.08656,23.32595,355.12,0.5,0.49,2021-08-19,1050,N,VIIRS,n,2,301.95,13.36,D,0
38.09246,23.331,338.2,0.5,0.49,2021-08-19,1050,N,VIIRS,n,2,296.19,17.18,D,0
38.09109,23.32504,345.77,0.5,0.49,2021-08-19,1050,N,VIIRS,n,2,298.66,13.36,D,0
38.09345,23.32967,339,0.5,0.49,2021-08-19,1050,N,VIIRS,n,2,292.57,4.55,D,0
38.09207,23.32378,340.57,0.5,0.49,2021-08-19,1050,N,VIIRS,n,2,296.01,4.55,D,0
38.06776,23.36955,331.22,0.72,0.75,2021-08-19,1231,N,VIIRS,n,2,288.82,11.84,D,0
38.07305,23.33676,314.83,0.77,0.77,2021-08-19,2309,N,VIIRS,n,2,286.25,2.45,N,0
38.07298,23.34665,305.11,0.77,0.77,2021-08-19,2309,N,VIIRS,n,2,285.69,2.45,N,0
37.81829,24.04489,335.53,0.7,0.75,2021-08-19,2309,N,VIIRS,n,2,289.29,5.04,N,0
37.82133,24.04438,323.92,0.7,0.75,2021-08-19,2309,N,VIIRS,n,2,289.23,3.2,N,0
37.81426,24.04547,317.77,0.7,0.75,2021-08-19,2309,N,VIIRS,n,2,288.95,3.2,N,0
40.2836,23.44607,306.95,0.42,0.45,2021-08-20,0049,N,VIIRS,n,2,291.21,0.35,N,2
38.07027,23.37001,304.33,0.46,0.47,2021-08-20,0050,N,VIIRS,n,2,289.05,2.07,N,0
38.07719,23.34011,325.01,0.46,0.47,2021-08-20,0050,N,VIIRS,n,2,290.91,3.49,N,0
38.07487,23.35018,327.85,0.46,0.47,2021-08-20,0050,N,VIIRS,n,2,291.44,27.36,N,0
38.07372,23.35511,325.44,0.46,0.47,2021-08-20,0050,N,VIIRS,n,2,292.16,27.36,N,0
38.07604,23.34509,303.19,0.46,0.47,2021-08-20,0050,N,VIIRS,n,2,290.03,3.49,N,0
38.07265,23.35973,314.65,0.46,0.47,2021-08-20,0050,N,VIIRS,n,2,290.71,19.4,N,0
38.06901,23.37544,318.34,0.46,0.47,2021-08-20,0050,N,VIIRS,n,2,289.59,2.07,N,0
38.07285,23.33904,331.71,0.46,0.47,2021-08-20,0050,N,VIIRS,n,2,291.16,3.49,N,0
38.07162,23.34433,334.95,0.46,0.47,2021-08-20,0050,N,VIIRS,n,2,291.97,3.49,N,0
38.07043,23.34949,321.73,0.46,0.47,2021-08-20,0050,N,VIIRS,n,2,291.38,27.36,N,0
38.0693,23.35437,340.89,0.46,0.47,2021-08-20,0050,N,VIIRS,n,2,308.68,27.36,N,0
38.06822,23.35902,337.61,0.46,0.47,2021-08-20,0050,N,VIIRS,n,2,300.91,19.4,N,0
38.0766,23.33852,322.68,0.46,0.47,2021-08-20,0050,N,VIIRS,n,2,290.68,6.68,N,0
38.07432,23.34864,325.05,0.46,0.47,2021-08-20,0050,N,VIIRS,n,2,291.55,8.98,N,0
38.0732,23.35364,341.99,0.46,0.47,2021-08-20,0050,N,VIIRS,n,2,294.3,35.57,N,0
38.07213,23.35834,338.6,0.46,0.47,2021-08-20,0050,N,VIIRS,n,2,294.15,35.57,N,0
38.06867,23.37371,328.88,0.46,0.47,2021-08-20,0050,N,VIIRS,n,2,290.11,2.16,N,0
38.07109,23.34263,340.39,0.46,0.47,2021-08-20,0050,N,VIIRS,n,2,296.73,8.98,N,0
38.06879,23.35287,341.89,0.46,0.47,2021-08-20,0050,N,VIIRS,n,2,305.77,35.57,N,0
38.06771,23.35761,349.86,0.46,0.47,2021-08-20,0050,N,VIIRS,n,2,298.44,35.57,N,0
38.07228,23.33738,309.36,0.46,0.47,2021-08-20,0050,N,VIIRS,n,2,289.78,6.68,N,0
38.06991,23.34789,314.72,0.46,0.47,2021-08-20,0050,N,VIIRS,n,2,290.96,8.98,N,0
38.06665,23.36231,306.83,0.46,0.47,2021-08-20,0050,N,VIIRS,n,2,290.57,3.25,N,0
38.06677,23.34152,339.34,0.46,0.47,2021-08-20,0050,N,VIIRS,n,2,290.74,10.32,N,0
38.06794,23.33631,307.9,0.46,0.47,2021-08-20,0050,N,VIIRS,n,2,290.01,7.79,N,0
37.81975,24.04347,307.25,0.51,0.49,2021-08-20,0050,N,VIIRS,n,2,291.88,0.86,N,0
37.81549,24.04119,306.03,0.51,0.49,2021-08-20,0050,N,VIIRS,n,2,291.27,0.86,N,0
39.04966,20.72609,330.6,0.38,0.36,2021-08-21,0031,N,VIIRS,n,2,293.9,5.17,N,0
38.12921,23.52368,314.87,0.44,0.38,2021-08-21,0031,N,VIIRS,n,2,292.64,1.92,N,2
38.37473,24.06017,307.91,0.45,0.39,2021-08-21,0031,N,VIIRS,n,2,292.84,1.13,N,2
40.32761,22.30902,315.94,0.44,0.38,2021-08-22,0012,N,VIIRS,n,2,288.62,1.68,N,0
40.28381,23.44663,303.7,0.41,0.37,2021-08-22,0012,N,VIIRS,n,2,291.84,0.7,N,2
38.13004,23.52447,320.42,0.39,0.36,2021-08-22,0012,N,VIIRS,n,2,295.56,1.6,N,0
38.37473,24.06019,311.49,0.39,0.36,2021-08-22,0012,N,VIIRS,n,2,293.68,1.16,N,2
40.32696,22.31405,316.02,0.44,0.38,2021-08-22,0012,N,VIIRS,n,2,289.25,1.68,N,0
38.12856,23.52656,317.03,0.39,0.36,2021-08-22,0012,N,VIIRS,n,2,294.93,1.92,N,0
37.91839,23.07312,308.41,0.4,0.37,2021-08-22,0013,N,VIIRS,n,2,296.6,2.74,N,2
38.62981,21.36405,335.09,0.39,0.36,2021-08-22,1134,N,VIIRS,n,2,306.66,2.07,D,0
39.32081,22.13062,306.25,0.46,0.47,2021-08-22,2353,N,VIIRS,n,2,288.9,0.75,N,0
40.28429,23.44302,306.75,0.41,0.45,2021-08-22,2353,N,VIIRS,n,2,292.7,0.62,N,2
38.37339,24.0609,306.03,0.55,0.42,2021-08-22,2354,N,VIIRS,n,2,294.79,1.36,N,2
38.08425,24.3186,340.3,0.53,0.42,2021-08-22,2354,N,VIIRS,n,2,303.28,20.11,N,0
38.08044,24.3175,335.11,0.53,0.42,2021-08-22,2354,N,VIIRS,n,2,303.42,16.17,N,0
38.07664,24.3163,326.52,0.53,0.42,2021-08-22,2354,N,VIIRS,n,2,295.02,16.17,N,0
38.08308,24.31751,332.95,0.53,0.42,2021-08-22,2354,N,VIIRS,n,2,305.01,13.31,N,0
38.08237,24.3238,308.82,0.53,0.42,2021-08-22,2354,N,VIIRS,n,2,292.17,13.31,N,0
38.0793,24.31628,330.99,0.53,0.42,2021-08-22,2354,N,VIIRS,n,2,299.16,13.31,N,0
38.07856,24.3228,324.54,0.53,0.42,2021-08-22,2354,N,VIIRS,n,2,293.53,13.31,N,0
38.1298,23.52242,305.2,0.38,0.43,2021-08-22,2354,N,VIIRS,n,2,294.26,0.82,N,0
38.12936,23.52668,305.79,0.38,0.43,2021-08-22,2354,N,VIIRS,n,2,294.56,0.82,N,0
38.17833,23.35415,340.78,0.41,0.37,2021-08-23,1115,N,VIIRS,n,2,312.12,22.19,D,0
38.06819,24.31085,341.35,0.39,0.36,2021-08-23,1115,N,VIIRS,n,2,309.72,16.62,D,0
38.17052,23.37023,345.58,0.41,0.37,2021-08-23,1115,N,VIIRS,n,2,309.89,5.57,D,0
38.17468,23.37396,367,0.41,0.37,2021-08-23,1115,N,VIIRS,h,2,324.01,12.56,D,0
38.1739,23.36941,367,0.41,0.37,2021-08-23,1115,N,VIIRS,h,2,320.19,9.9,D,0
38.17312,23.36485,367,0.41,0.37,2021-08-23,1115,N,VIIRS,h,2,317.32,9.9,D,0
38.17234,23.36026,354.07,0.41,0.37,2021-08-23,1115,N,VIIRS,n,2,313.97,25.82,D,0
38.17651,23.36409,367,0.41,0.37,2021-08-23,1115,N,VIIRS,h,2,322.27,9.9,D,0
38.17805,23.37316,352.35,0.41,0.37,2021-08-23,1115,N,VIIRS,n,2,316.56,12.56,D,0
38.17728,23.36863,355.95,0.41,0.37,2021-08-23,1115,N,VIIRS,n,2,318.43,9.9,D,0
38.17572,23.35951,352.61,0.41,0.37,2021-08-23,1115,N,VIIRS,n,2,325.97,25.82,D,0
38.17911,23.35875,367,0.41,0.37,2021-08-23,1115,N,VIIRS,h,2,326.92,22.19,D,0
38.18066,23.36781,345.41,0.41,0.37,2021-08-23,1115,N,VIIRS,n,2,314.74,5.85,D,0
38.17989,23.3633,351.1,0.41,0.37,2021-08-23,1115,N,VIIRS,n,2,320.4,5.85,D,0
38.18248,23.35789,367,0.41,0.37,2021-08-23,1115,N,VIIRS,h,2,316.03,22.19,D,0
38.18326,23.36242,341.94,0.41,0.37,2021-08-23,1115,N,VIIRS,n,2,311.34,5.85,D,0
38.1817,23.35335,349.32,0.41,0.37,2021-08-23,1115,N,VIIRS,n,2,321.06,22.19,D,0
38.18382,23.36388,336.35,0.41,0.37,2021-08-23,1115,N,VIIRS,l,2,310.39,5.84,D,0
38.18304,23.35937,352.98,0.41,0.37,2021-08-23,1115,N,VIIRS,n,2,315.75,31.22,D,0
38.18225,23.35485,354.79,0.41,0.37,2021-08-23,1115,N,VIIRS,n,2,324.13,31.22,D,0
40.56564,22.25751,338.24,0.41,0.37,2021-08-23,1116,N,VIIRS,n,2,305.47,3.48,D,0
40.85661,22.67474,338.74,0.4,0.37,2021-08-23,1116,N,VIIRS,n,2,308.41,1.54,D,0
40.86074,22.67844,337.14,0.4,0.37,2021-08-23,1116,N,VIIRS,l,2,307.35,8.13,D,0
40.85914,22.66905,339.66,0.4,0.37,2021-08-23,1116,N,VIIRS,n,2,308.85,1.95,D,0
40.85995,22.67374,355.61,0.4,0.37,2021-08-23,1116,N,VIIRS,l,2,309.58,8.13,D,0
40.70727,22.81358,303.6,0.39,0.59,2021-08-23,2334,N,VIIRS,n,2,290.75,0.66,N,2
38.37477,24.06207,305.41,0.32,0.55,2021-08-23,2335,N,VIIRS,n,2,293.93,0.66,N,2
38.13113,23.52559,307.49,0.34,0.56,2021-08-23,2335,N,VIIRS,n,2,293.68,0.86,N,0
39.3545,22.98634,302.93,0.43,0.62,2021-08-24,0115,N,VIIRS,n,2,291.68,1.07,N,2
38.12739,23.52403,301.45,0.62,0.71,2021-08-24,2316,N,VIIRS,n,2,291,0.66,N,2
40.28345,23.44435,301.84,0.5,0.49,2021-08-25,0056,N,VIIRS,n,2,291.11,0.75,N,2
38.12819,23.52208,300.83,0.57,0.52,2021-08-25,0056,N,VIIRS,n,2,290.8,1.1,N,2
41.50718,26.585,341.79,0.41,0.45,2021-08-25,1038,N,VIIRS,n,2,306.55,8.4,D,0
41.50406,26.58295,342.88,0.41,0.45,2021-08-25,1038,N,VIIRS,n,2,307.43,6.31,D,0
39.35452,22.98373,310.37,0.46,0.39,2021-08-26,0037,N,VIIRS,n,2,295.46,1.92,N,2
38.13104,23.52436,306.17,0.5,0.41,2021-08-26,0038,N,VIIRS,n,2,294.09,1.41,N,0
37.91874,23.0724,308.14,0.48,0.4,2021-08-26,0038,N,VIIRS,n,2,297.89,2.25,N,2
38.49991,21.16764,330.03,0.41,0.45,2021-08-26,1159,N,VIIRS,n,2,297.63,1.72,D,0
38.50104,21.16449,344.42,0.41,0.45,2021-08-26,1159,N,VIIRS,n,2,299.65,4.19,D,0
39.57511,21.69549,337.55,0.45,0.47,2021-08-26,1159,N,VIIRS,n,2,297.18,4.04,D,0
39.3553,22.98362,308.39,0.39,0.36,2021-08-27,0018,N,VIIRS,n,2,292.53,0.76,N,2
39.1701,22.8397,312.8,0.39,0.36,2021-08-27,0019,N,VIIRS,n,2,291.64,1.17,N,0
38.37476,24.06231,307.88,0.39,0.36,2021-08-27,0019,N,VIIRS,n,2,294.13,0.98,N,2
39.16822,22.84143,303.19,0.54,0.42,2021-08-28,0000,N,VIIRS,n,2,292.3,2.41,N,0
38.12918,23.52619,315.12,0.49,0.4,2021-08-28,0000,N,VIIRS,n,2,297.23,1.43,N,0
38.03751,23.78344,349.93,0.38,0.36,2021-08-28,1121,N,VIIRS,n,2,309.81,8.72,D,0
39.2904,22.35701,339.67,0.39,0.36,2021-08-28,1122,N,VIIRS,l,2,310.9,2.7,D,0
39.2937,22.35608,338.95,0.39,0.36,2021-08-28,1122,N,VIIRS,l,2,309.93,2.7,D,0
39.16858,22.84235,306.75,0.62,0.54,2021-08-28,2341,N,VIIRS,n,2,292.14,1.25,N,0
38.12944,23.52524,309.07,0.56,0.51,2021-08-28,2341,N,VIIRS,n,2,293.57,1.39,N,0
37.75813,21.42932,309.89,0.36,0.57,2021-08-28,2341,N,VIIRS,n,2,292.13,1.31,N,0
37.75787,21.4336,307.53,0.36,0.57,2021-08-28,2341,N,VIIRS,n,2,291.78,0.9,N,0
37.75912,21.42953,341.17,0.48,0.65,2021-08-29,0122,N,VIIRS,n,2,292,3.79,N,0
37.75324,21.42761,308.71,0.48,0.65,2021-08-29,0122,N,VIIRS,n,2,290.39,3.79,N,0
38.31182,23.64948,335.98,0.5,0.41,2021-08-29,1103,N,VIIRS,l,2,307.12,3.08,D,0
38.12698,23.52327,304.09,0.51,0.66,2021-08-29,2322,N,VIIRS,n,2,291.41,0.81,N,2
39.35536,22.98648,305.91,0.6,0.53,2021-08-30,0102,N,VIIRS,n,2,293.25,1.55,N,2
38.13038,23.52427,304.25,0.34,0.56,2021-08-30,0103,N,VIIRS,n,2,292.48,0.32,N,0
40.7548,20.98223,367,0.34,0.56,2021-08-30,1045,N,VIIRS,h,2,302.87,14.61,D,0
40.75251,20.98671,367,0.46,0.63,2021-08-30,1225,N,VIIRS,h,2,305.88,21.84,D,0
40.75234,20.98183,367,0.46,0.63,2021-08-30,1225,N,VIIRS,h,2,307.24,21.84,D,0
40.75218,20.97718,330.77,0.46,0.63,2021-08-30,1225,N,VIIRS,n,2,301.68,18.74,D,0
40.7583,20.98257,367,0.46,0.63,2021-08-30,1225,N,VIIRS,h,2,303.84,21.84,D,0
40.28517,23.44438,305.64,0.53,0.42,2021-08-31,0043,N,VIIRS,n,2,293.22,0.8,N,2
40.28389,23.44345,303.21,0.53,0.42,2021-08-31,0043,N,VIIRS,n,2,292.65,0.93,N,2
39.35268,22.98659,307.44,0.53,0.42,2021-08-31,0044,N,VIIRS,n,2,293.94,1.98,N,2
39.38588,22.80578,304.7,0.52,0.41,2021-08-31,0044,N,VIIRS,n,2,291.09,1.19,N,0
38.12986,23.52592,311.14,0.39,0.44,2021-08-31,0044,N,VIIRS,n,2,293.25,1.02,N,0
40.28882,21.44773,328.64,0.56,0.69,2021-08-31,1026,N,VIIRS,l,2,299.69,2.09,D,0
40.70631,22.81631,309.49,0.38,0.36,2021-09-01,0024,N,VIIRS,n,2,293.14,0.75,N,2
37.91864,23.07087,307.57,0.39,0.36,2021-09-01,0025,N,VIIRS,n,2,296.86,1.58,N,0
39.35403,22.98674,310.31,0.39,0.36,2021-09-01,0025,N,VIIRS,n,2,293.71,1.22,N,2
38.37454,24.06262,309.12,0.41,0.37,2021-09-01,0025,N,VIIRS,n,2,294.86,0.89,N,2
38.13076,23.52323,308.91,0.4,0.37,2021-09-01,0025,N,VIIRS,n,2,293.49,1.79,N,0
41.02609,23.9957,299.59,0.44,0.38,2021-09-02,0005,N,VIIRS,n,2,282.13,1.62,N,0
41.03025,23.99138,331.24,0.44,0.38,2021-09-02,0005,N,VIIRS,n,2,288.81,4.76,N,0
41.0309,23.98617,298.1,0.44,0.38,2021-09-02,0005,N,VIIRS,n,2,280.29,1.21,N,0
41.02674,23.99051,329.69,0.44,0.38,2021-09-02,0005,N,VIIRS,n,2,283.93,1.62,N,0
41.02324,23.9896,302.29,0.44,0.38,2021-09-02,0005,N,VIIRS,n,2,278.63,1.62,N,0
40.7054,22.81262,307.52,0.48,0.4,2021-09-02,0006,N,VIIRS,n,2,290.42,1.01,N,0
40.77814,22.77011,311.98,0.48,0.4,2021-09-02,0006,N,VIIRS,n,2,288.16,0.76,N,0
39.38828,22.80816,303.37,0.46,0.39,2021-09-02,0006,N,VIIRS,n,2,292.11,0.86,N,0
39.16874,22.84312,305.6,0.46,0.39,2021-09-02,0006,N,VIIRS,n,2,293.11,1.16,N,0
38.37488,24.06129,304.09,0.41,0.37,2021-09-02,0006,N,VIIRS,n,2,290.7,0.86,N,2
