time,temperature_2m_max,temperature_2m_min,precipitation_sum,windspeed_10m_max,relative_humidity_2m_max
2016-08-08,29.4,22.7,13.4,13.7,77
2016-08-08,29.2,22.5,13.4,13.7,77
2016-08-08,27.6,24.6,5.3,24.7,80
2016-08-08,29.2,21.9,9.3,11.6,78
2016-08-08,29.4,22.1,9.3,11.6,78
2016-08-08,29.3,22.0,9.3,11.6,78
2016-08-08,29.4,22.1,9.3,11.6,78
2016-08-08,27.9,21.8,7.1,8.5,78
2016-08-08,27.9,21.8,7.1,8.5,78
2016-08-08,28.0,21.9,12.2,9.5,78
2016-08-08,27.9,21.8,7.1,8.5,78
2016-08-08,27.8,21.7,7.1,8.5,78
2016-08-08,28.4,22.2,12.2,9.5,78
2016-08-08,29.4,22.3,12.2,9.5,77
2016-08-08,28.6,22.0,12.2,9.5,78
2016-08-08,28.7,22.1,12.2,9.5,78
2016-08-08,28.6,22.0,12.2,9.5,78
2016-08-08,28.8,22.2,9.3,11.6,78
2016-08-08,28.7,22.2,12.2,9.5,78
2016-08-08,28.6,22.1,12.2,9.5,78
2016-08-08,28.4,23.4,3.2,23.2,79
2016-08-08,28.3,23.3,3.2,23.2,79
2016-08-08,29.9,26.0,3.2,18.7,70
2016-08-08,30.7,23.4,1.8,18.7,69
2016-08-08,28.3,23.6,7.9,13.8,83
2016-08-08,29.4,23.9,3.5,24.9,78
2016-08-08,28.1,24.1,0.0,20.3,78
2016-08-08,28.4,24.4,0.0,20.3,78
2016-08-08,28.8,24.8,0.0,20.3,78
2016-08-08,29.4,25.4,0.0,20.3,79
2016-08-08,28.3,24.4,0.0,20.3,78
2016-08-08,29.4,25.4,0.0,20.3,79
2016-08-08,29.2,24.7,0.0,20.3,83
2016-08-08,28.8,24.9,0.0,20.3,78
2016-08-08,29.5,25.5,0.0,20.3,79
2016-08-08,29.9,25.9,0.0,20.3,79
2016-08-08,29.3,25.3,0.0,20.3,79
2016-08-08,29.8,25.9,0.0,20.3,79
2016-08-08,29.0,22.0,0.0,9.0,88
2016-08-09,31.1,24.6,0.6,18.1,72
2016-08-09,27.4,23.9,0.0,27.8,87
2016-08-09,27.8,24.3,0.0,27.8,87
2016-08-09,28.3,24.8,0.0,27.8,87
2016-08-09,27.7,24.2,0.0,27.8,87
2016-08-09,26.7,23.2,0.0,27.8,87
2016-08-09,26.1,22.6,0.0,27.8,87
2016-08-09,26.7,24.1,0.0,37.5,83
2016-08-09,31.1,23.8,0.1,18.2,83
2016-08-09,26.5,23.9,0.0,39.0,83
2016-08-09,29.4,23.4,0.0,20.2,81
2016-08-09,30.2,24.3,0.2,21.7,80
2016-08-09,30.5,24.1,0.2,21.7,80
2016-08-09,29.5,22.7,0.0,20.2,82
2016-08-09,26.7,22.4,0.5,22.8,86
2016-08-09,29.5,22.7,0.0,20.2,82
2016-08-09,28.2,24.3,0.0,27.8,86
2016-08-10,32.7,24.0,0.4,17.6,84
2016-08-10,31.1,24.1,0.0,17.9,76
2016-08-10,30.9,23.9,0.0,17.9,76
2016-08-10,26.7,22.4,0.0,22.4,84
2016-08-10,26.6,22.3,0.0,22.4,84
2016-08-10,33.8,21.2,0.0,8.1,83
2016-08-10,32.7,21.4,0.0,7.7,80
2016-08-10,32.6,21.3,0.0,7.7,80
2016-08-10,31.1,23.2,0.0,16.1,85
2016-08-10,32.0,20.8,0.8,7.4,83
2016-08-10,31.6,23.3,0.0,18.7,73
2016-08-10,31.1,24.1,0.0,17.9,76
2016-08-10,31.1,24.1,0.0,17.9,76
2016-08-10,31.1,24.1,0.0,17.9,76
2016-08-10,31.9,23.5,0.0,18.7,73
2016-08-11,35.9,21.1,0.0,9.2,84
2016-08-11,32.9,24.4,0.0,15.4,87
2016-08-11,29.1,24.8,0.0,13.0,84
2016-08-11,36.3,21.8,0.0,12.7,85
2016-08-11,36.3,21.8,0.0,12.7,85
2016-08-11,36.2,21.7,0.0,12.7,85
2016-08-11,37.7,23.6,0.0,13.1,86
2016-08-11,35.9,23.0,0.0,12.7,77
2016-08-11,35.4,23.5,0.0,14.0,78
2016-08-11,35.6,22.7,0.0,14.0,79
2016-08-11,35.6,22.8,0.0,14.0,79
2016-08-11,35.5,22.6,0.0,12.7,79
2016-08-11,35.6,22.7,0.0,12.7,79
2016-08-11,35.7,22.8,0.0,12.7,79
2016-08-11,35.8,23.1,0.0,12.7,77
2016-08-11,30.6,17.0,0.0,12.4,95
2016-08-11,36.4,22.8,0.0,8.7,75
2016-08-11,27.1,24.5,0.0,25.0,87
2016-08-11,35.5,22.7,0.0,12.7,79
2016-08-11,35.7,22.8,0.0,12.7,79
2016-08-11,35.7,22.8,0.0,12.7,79
2016-08-11,35.6,22.7,0.0,12.7,79
2016-08-11,35.6,22.7,0.0,12.7,79
2016-08-11,36.0,22.4,0.0,12.7,75
2016-08-11,35.6,22.8,0.0,12.7,79
2016-08-11,35.4,22.6,0.0,12.7,79
2016-08-11,35.9,23.1,0.0,12.7,77
2016-08-11,36.5,22.9,0.0,8.7,75
2016-08-12,30.0,23.2,1.0,12.8,71
2016-08-12,30.0,21.9,0.0,27.4,91
2016-08-12,30.0,23.2,1.0,12.8,71
2016-08-12,30.7,22.2,0.5,21.1,83
2016-08-12,29.4,21.5,0.7,17.8,75
2016-08-12,30.4,23.1,1.0,12.8,70
2016-08-12,33.1,24.1,0.0,17.3,79
2016-08-12,29.4,21.2,0.7,17.8,81
2016-08-12,29.4,21.2,0.7,17.8,81
2016-08-12,29.3,21.1,0.7,17.8,81
2016-08-12,29.5,21.3,0.7,17.8,81
2016-08-12,29.5,21.4,0.7,17.8,81
2016-08-12,29.7,21.8,0.7,17.8,75
2016-08-12,29.7,21.8,0.7,17.8,75
2016-08-12,29.6,21.7,0.7,17.8,75
2016-08-12,29.5,21.6,0.7,17.8,75
2016-08-12,30.0,22.1,1.0,12.8,75
2016-08-12,29.9,22.0,1.0,12.8,75
2016-08-12,30.0,22.1,1.0,12.8,75
2016-08-12,29.8,21.9,0.7,17.8,75
2016-08-12,29.7,21.8,0.7,17.8,75
2016-08-12,29.5,21.3,0.7,17.8,81
2016-08-12,31.3,21.8,1.0,12.8,63
2016-08-12,31.3,21.8,1.0,12.8,63
2016-08-12,29.5,21.4,0.7,17.8,81
2016-08-12,29.4,21.2,0.7,17.8,81
2016-08-12,29.2,21.0,0.7,17.8,81
2016-08-12,29.8,23.2,0.0,18.4,68
2016-08-12,29.9,23.3,0.0,8.7,68
2016-08-12,29.8,23.2,0.0,18.4,68
2016-08-12,30.2,23.6,0.0,8.7,68
2016-08-12,30.4,23.8,0.0,8.7,68
2016-08-12,29.7,21.9,1.0,12.8,81
2016-08-12,30.0,22.1,1.0,12.8,75
2016-08-12,29.9,22.0,1.0,12.8,75
2016-08-12,29.9,22.0,1.0,12.8,75
2016-08-12,30.0,22.1,1.0,12.8,75
2016-08-12,29.9,22.0,0.0,27.2,75
2016-08-12,29.9,22.0,1.0,12.8,75
2016-08-12,29.9,22.0,1.0,12.8,75
2016-08-12,29.7,21.8,0.7,17.8,75
2016-08-12,30.0,22.1,1.0,12.8,75
2016-08-12,30.0,22.1,1.0,12.8,75
2016-08-12,30.0,22.1,1.0,12.8,75
2016-08-12,29.8,21.9,0.0,27.2,75
2016-08-12,29.8,21.9,0.0,27.2,75
2016-08-12,29.7,21.8,0.7,17.8,75
2016-08-12,29.7,21.8,0.7,17.8,75
2016-08-12,29.8,21.9,0.0,27.2,75
2016-08-12,29.7,21.8,0.7,17.8,75
2016-08-12,29.6,21.7,0.7,17.8,75
2016-08-12,30.0,22.1,1.0,12.8,75
2016-08-12,29.9,22.0,1.0,12.8,75
2016-08-12,29.8,21.9,0.0,27.2,75
2016-08-12,29.7,21.8,0.7,17.8,75
2016-08-12,29.8,21.9,0.7,17.8,75
2016-08-12,29.7,21.8,0.7,17.8,75
2016-08-12,29.7,21.8,0.7,17.8,75
2016-08-12,29.6,21.7,0.7,17.8,75
2016-08-12,30.3,23.0,0.7,17.8,70
2016-08-12,29.6,22.5,0.7,17.8,67
2016-08-12,29.3,21.4,0.7,17.8,75
2016-08-12,29.4,22.3,0.7,17.8,67
2016-08-12,29.6,22.5,0.7,17.8,67
2016-08-12,29.5,21.3,0.7,17.8,81
2016-08-12,29.6,22.5,0.7,17.8,67
2016-08-12,29.5,21.4,0.7,17.8,81
2016-08-12,29.6,22.5,0.7,17.8,67
2016-08-12,30.1,23.0,1.5,15.1,67
2016-08-12,29.2,21.3,1.5,15.1,75
2016-08-12,29.5,21.6,1.5,15.1,75
2016-08-12,32.1,22.2,0.0,22.5,71
2016-08-12,24.2,16.0,0.7,10.9,84
2016-08-12,23.0,15.3,0.2,13.7,91
2016-08-13,24.7,18.0,2.8,12.9,88
2016-08-13,26.6,21.8,0.0,21.5,75
2016-08-13,19.0,12.9,1.2,15.3,88
2016-08-13,25.9,22.5,0.0,33.0,75
2016-08-13,25.7,22.3,0.0,33.0,75
2016-08-13,23.8,20.4,0.0,28.6,74
2016-08-13,25.7,22.3,0.0,33.0,75
2016-08-13,24.9,21.5,0.0,33.0,74
2016-08-13,24.9,21.5,0.0,33.0,74
2016-08-13,25.2,21.8,0.0,33.0,74
2016-08-13,24.3,20.9,0.0,28.6,74
2016-08-13,24.0,20.6,0.0,28.6,74
2016-08-13,24.5,21.1,0.0,28.6,74
2016-08-13,23.0,19.6,0.0,28.6,74
2016-08-13,23.8,20.4,0.0,28.6,74
2016-08-13,25.4,22.0,0.0,33.0,75
2016-08-13,24.0,20.6,0.0,28.6,74
2016-08-13,24.5,21.1,0.0,28.6,74
2016-08-13,23.6,20.2,0.0,28.6,74
2016-08-13,28.8,24.5,0.0,25.0,73
2016-08-13,25.0,19.3,2.8,12.9,68
2016-08-14,24.5,22.4,0.0,46.2,65
2016-08-14,23.3,21.2,0.0,46.2,65
2016-08-14,22.4,20.4,0.0,46.2,64
2016-08-14,23.8,21.8,0.0,46.2,65
2016-08-14,23.6,21.8,0.0,50.2,68
2016-08-14,27.0,20.5,0.0,22.6,65
2016-08-14,26.2,20.5,0.0,22.5,76
2016-08-14,22.3,20.3,0.0,46.2,64
2016-08-14,23.3,21.3,0.0,46.2,65
2016-08-14,24.4,22.4,0.0,46.2,65
2016-08-14,22.7,20.7,0.0,46.2,64
2016-08-14,23.6,21.6,0.0,46.2,65
2016-08-14,23.7,21.7,0.0,46.2,65
2016-08-14,25.5,17.9,0.0,22.9,87
2016-08-14,28.1,20.6,0.0,13.0,68
2016-08-14,28.3,20.7,0.0,13.0,68
2016-08-14,24.1,17.2,0.4,14.8,87
2016-08-14,24.0,17.1,0.4,14.8,87
2016-08-14,24.2,17.3,0.4,14.8,87
2016-08-14,25.9,17.4,0.0,22.9,86
2016-08-14,24.0,17.2,0.4,14.8,87
2016-08-14,25.6,17.9,0.0,22.9,87
2016-08-14,25.0,18.1,0.0,22.9,88
2016-08-14,25.6,17.9,0.0,22.9,87
2016-08-14,25.3,17.7,0.0,22.9,87
2016-08-14,25.1,18.2,0.0,22.9,88
2016-08-14,25.2,18.4,0.0,22.9,88
2016-08-14,25.3,18.5,0.0,22.9,88
2016-08-14,25.6,18.0,0.0,22.9,87
2016-08-14,26.2,20.5,0.0,22.5,76
2016-08-14,24.5,20.2,0.0,29.9,59
2016-08-14,28.4,19.3,0.0,6.2,84
2016-08-14,29.0,18.9,0.0,19.7,50
2016-08-14,29.0,18.9,0.0,19.7,50
2016-08-14,27.4,17.8,0.0,10.0,80
2016-08-14,27.3,17.0,0.0,10.0,80
2016-08-14,27.2,16.9,0.0,10.0,80
2016-08-14,27.5,18.5,0.0,10.0,76
2016-08-14,27.4,18.4,0.0,10.0,76
2016-08-14,27.2,16.9,0.0,10.0,80
2016-08-14,28.8,18.7,0.0,19.7,50
2016-08-14,27.2,16.9,0.0,10.0,80
2016-08-14,29.2,18.4,0.0,6.2,87
2016-08-14,26.5,20.1,0.0,18.1,58
2016-08-14,26.9,20.4,0.0,22.6,65
2016-08-14,26.0,20.3,0.0,22.5,76
2016-08-14,27.0,16.7,0.0,12.3,80
2016-08-14,27.0,16.7,0.0,12.3,80
2016-08-14,28.6,22.0,0.0,26.7,63
2016-08-15,27.8,19.5,0.0,22.1,78
2016-08-15,27.8,19.4,0.0,22.1,78
2016-08-15,30.4,17.8,0.0,11.3,59
2016-08-15,26.0,22.0,0.0,20.6,65
2016-08-15,27.6,17.4,0.0,28.0,80
2016-08-15,23.6,19.8,0.0,12.0,60
2016-08-15,23.7,19.9,0.0,12.0,60
2016-08-15,23.7,20.0,0.0,12.0,58
2016-08-15,23.5,19.7,0.0,12.0,60
2016-08-15,23.8,20.1,0.0,12.0,58
2016-08-15,23.6,19.8,0.0,12.0,60
2016-08-15,29.1,21.4,0.0,13.8,89
2016-08-15,31.4,18.6,0.0,8.2,56
2016-08-15,31.4,18.6,0.0,8.2,56
2016-08-15,30.8,18.2,0.0,8.2,59
2016-08-15,30.5,17.9,0.0,11.3,59
2016-08-15,30.6,18.8,0.0,8.2,59
2016-08-15,30.4,17.9,0.0,11.3,59
2016-08-15,29.8,17.6,0.0,10.3,63
2016-08-15,28.6,22.7,0.0,22.1,67
2016-08-15,28.4,20.4,0.0,23.9,61
2016-08-15,30.8,18.3,0.0,8.2,59
2016-08-16,32.5,18.5,0.0,9.8,59
2016-08-16,30.0,19.9,0.0,16.8,85
2016-08-16,27.4,23.0,0.0,13.5,71
2016-08-16,32.3,23.6,0.0,20.8,61
2016-08-16,31.8,20.5,0.0,18.4,68
2016-08-16,33.0,21.1,0.0,22.1,70
2016-08-16,32.6,22.8,0.0,22.1,63
2016-08-16,31.6,22.2,0.0,21.2,88
2016-08-16,32.6,19.1,0.0,10.0,61
2016-08-16,31.7,18.5,0.0,16.8,76
2016-08-16,30.1,23.3,0.0,14.6,71
2016-08-16,33.2,18.3,0.0,10.0,58
2016-08-16,31.7,18.5,0.0,16.8,76
2016-08-16,27.8,12.8,0.0,7.3,79
2016-08-16,27.8,12.8,0.0,7.3,79
2016-08-16,27.3,12.3,0.0,7.3,79
2016-08-16,29.4,14.6,0.0,7.6,74
2016-08-16,27.9,12.9,0.0,7.3,79
2016-08-16,27.5,14.3,0.0,7.7,60
2016-08-16,33.1,19.1,0.0,10.0,59
2016-08-16,33.1,19.1,0.0,10.0,59
2016-08-17,34.9,20.0,0.0,12.2,70
2016-08-17,27.5,21.9,0.0,14.0,81
2016-08-17,35.3,21.9,0.0,12.4,59
2016-08-17,35.3,21.9,0.0,12.4,59
2016-08-17,35.3,21.9,0.0,12.4,59
2016-08-17,34.5,19.8,0.0,8.7,71
2016-08-17,31.5,22.0,0.0,19.5,64
2016-08-17,35.3,21.9,0.0,12.4,59
2016-08-17,35.3,21.9,0.0,12.4,59
2016-08-17,35.3,21.9,0.0,12.4,59
2016-08-17,35.3,21.9,0.0,12.4,59
2016-08-17,29.6,22.6,0.0,19.5,71
2016-08-17,34.2,20.6,0.0,12.4,65
2016-08-17,34.3,20.6,0.0,12.4,65
2016-08-17,34.7,19.6,0.0,12.2,69
2016-08-17,34.8,19.7,0.0,12.2,69
2016-08-17,34.9,19.8,0.0,12.2,69
2016-08-17,34.9,19.8,0.0,12.2,69
2016-08-17,34.8,19.7,0.0,12.2,69
2016-08-17,34.8,19.7,0.0,12.2,69
2016-08-17,34.7,19.6,0.0,12.2,69
2016-08-17,34.8,19.7,0.0,12.2,69
2016-08-17,34.8,19.7,0.0,12.2,69
2016-08-17,31.6,21.4,0.0,11.6,89
2016-08-17,31.4,16.9,0.0,12.9,65
2016-08-17,31.9,17.4,0.0,12.2,79
2016-08-17,26.0,16.1,0.0,13.7,70
2016-08-17,25.9,16.0,0.0,13.7,70
2016-08-17,24.8,14.8,0.0,13.7,70
2016-08-17,34.7,19.8,0.0,12.2,70
2016-08-17,34.8,19.9,0.0,12.2,73
2016-08-17,34.8,19.9,0.0,12.2,73
2016-08-17,34.7,19.8,0.0,12.2,73
2016-08-17,34.8,19.9,0.0,12.2,73
2016-08-17,34.8,19.9,0.0,12.2,73
2016-08-17,35.1,20.3,0.0,11.3,61
2016-08-17,35.2,20.4,0.0,11.3,61
2016-08-17,34.8,19.7,0.0,12.2,69
2016-08-17,29.4,22.3,0.0,10.6,73
2016-08-17,34.9,19.8,0.0,12.2,69
2016-08-17,29.3,22.2,0.0,10.6,73
2016-08-17,33.9,20.9,0.0,15.6,70
2016-08-17,33.8,20.8,0.0,15.6,70
2016-08-17,34.6,19.7,0.0,12.2,70
2016-08-17,34.6,19.7,0.0,12.2,70
2016-08-17,34.7,19.8,0.0,12.2,70
2016-08-18,27.7,22.1,0.0,11.9,88
2016-08-18,35.9,22.6,0.0,7.6,77
2016-08-18,35.7,22.4,0.0,7.6,77
2016-08-18,30.9,22.8,0.0,8.4,73
2016-08-18,35.2,20.8,0.0,11.1,73
2016-08-18,35.2,20.8,0.0,11.1,73
2016-08-18,34.9,21.1,0.0,13.0,73
2016-08-18,34.3,20.3,0.0,13.7,73
2016-08-18,34.3,20.4,0.3,11.6,73
2016-08-18,34.3,19.5,0.3,11.6,78
2016-08-18,34.8,21.0,0.3,11.6,73
2016-08-18,34.3,19.5,0.3,11.6,78
2016-08-18,34.8,21.0,0.3,11.6,73
2016-08-18,34.3,19.8,0.3,11.6,83
2016-08-18,34.3,19.8,0.3,11.6,83
2016-08-18,34.2,19.7,0.3,11.6,83
2016-08-18,34.2,21.7,0.0,11.9,82
2016-08-18,34.2,21.7,0.0,11.9,82
2016-08-18,35.8,19.5,0.0,13.0,67
2016-08-18,34.3,19.8,0.3,11.6,83
2016-08-18,34.1,19.6,0.3,11.6,83
2016-08-18,34.1,19.6,0.3,11.6,83
2016-08-18,33.9,19.4,0.3,11.6,83
2016-08-18,34.7,20.7,0.3,11.6,73
2016-08-18,34.8,20.8,0.3,11.6,73
2016-08-18,34.6,20.7,0.3,11.6,73
2016-08-18,35.4,21.2,0.0,13.0,67
2016-08-18,35.0,20.2,0.0,13.0,78
2016-08-18,34.9,20.1,0.0,13.0,78
2016-08-18,34.8,20.0,0.0,13.0,78
2016-08-19,28.7,22.7,0.0,20.2,84
2016-08-19,32.5,21.0,0.0,9.4,86
2016-08-19,30.4,22.2,0.0,17.7,86
2016-08-19,28.7,22.7,0.0,20.2,84
2016-08-19,30.6,21.1,0.0,15.6,96
2016-08-19,27.1,22.8,0.0,15.5,86
2016-08-19,33.9,24.6,0.0,9.4,83
2016-08-19,33.6,21.5,0.0,13.3,80
2016-08-19,32.9,22.2,0.0,9.4,76
2016-08-19,30.4,20.5,1.3,11.8,82
2016-08-19,33.1,23.0,0.0,9.4,66
2016-08-19,31.1,21.5,0.0,12.6,85
2016-08-19,31.9,21.9,0.0,9.4,87
2016-08-19,33.2,23.3,0.0,9.4,69
2016-08-19,32.3,21.7,0.2,12.1,82
2016-08-19,32.2,21.7,0.2,12.1,82
2016-08-19,32.6,22.5,0.0,9.4,81
2016-08-19,30.5,21.0,0.0,15.6,96
2016-08-19,30.6,21.1,0.0,15.6,96
2016-08-19,30.5,21.0,0.0,15.6,96
2016-08-19,33.5,21.4,0.0,13.3,80
2016-08-19,33.0,22.1,0.0,13.3,79
2016-08-19,32.2,21.6,0.0,11.5,82
2016-08-19,32.2,21.6,0.0,11.5,82
2016-08-19,32.1,22.1,0.0,12.6,87
2016-08-20,30.7,22.6,0.3,18.2,75
2016-08-20,31.5,21.3,0.0,10.8,65
2016-08-20,29.9,20.4,0.0,15.7,91
2016-08-20,29.9,20.4,0.0,15.7,91
2016-08-20,29.9,20.3,0.0,15.7,91
2016-08-20,30.1,21.4,0.3,18.2,81
2016-08-20,28.7,22.8,0.3,18.2,76
2016-08-20,30.2,21.5,0.3,18.2,82
2016-08-20,32.7,23.6,0.0,10.8,54
2016-08-20,31.8,21.3,0.0,16.8,72
2016-08-20,31.4,20.7,0.0,12.4,73
2016-08-20,31.3,20.6,0.0,12.4,73
2016-08-20,31.4,20.7,0.0,12.4,73
2016-08-20,29.3,23.9,0.1,18.4,73
2016-08-20,31.3,21.9,0.6,12.6,62
2016-08-20,31.7,22.1,0.0,10.8,67
2016-08-20,31.0,20.3,0.0,12.4,73
2016-08-20,31.2,20.5,0.0,12.4,73
2016-08-20,31.2,21.8,0.0,12.4,62
2016-08-20,31.2,20.5,0.0,12.4,73
2016-08-20,30.2,20.2,0.0,9.5,69
2016-08-20,31.6,23.7,0.0,10.8,58
2016-08-20,31.5,23.6,0.0,10.8,58
2016-08-20,29.9,20.4,0.0,15.7,91
2016-08-20,29.8,20.3,0.0,15.7,91
2016-08-20,31.9,21.4,0.0,16.8,72
2016-08-20,32.8,23.5,0.0,21.1,74
2016-08-20,32.8,23.5,0.0,21.1,74
2016-08-21,31.9,21.3,0.0,8.2,64
2016-08-21,32.0,21.4,0.0,8.2,64
2016-08-21,31.9,24.1,0.0,9.7,85
2016-08-21,33.6,23.0,0.0,7.9,62
2016-08-21,29.4,24.9,0.0,15.2,74
2016-08-21,33.5,22.5,0.0,7.9,58
2016-08-21,31.8,21.2,0.0,8.2,64
2016-08-21,31.6,21.9,0.0,18.4,84
2016-08-21,32.8,24.1,0.0,23.9,71
2016-08-21,31.5,21.8,0.0,18.4,84
2016-08-21,33.6,23.0,0.0,7.9,62
2016-08-21,33.2,22.3,0.0,7.9,61
2016-08-21,33.4,23.2,0.0,7.9,64
2016-08-21,32.0,21.4,0.0,9.5,64
2016-08-21,31.8,22.3,0.0,9.5,68
2016-08-21,31.7,22.2,0.0,9.5,68
2016-08-21,31.9,22.4,0.1,10.5,68
2016-08-21,33.0,22.5,0.0,10.7,61
2016-08-21,33.1,22.6,0.0,10.7,61
2016-08-21,33.0,22.4,0.0,10.7,64
2016-08-21,32.9,22.3,0.0,10.7,62
2016-08-21,32.7,22.3,0.0,10.7,65
2016-08-21,32.3,22.9,0.0,10.7,68
2016-08-21,32.8,22.3,0.0,10.7,61
2016-08-21,32.8,22.3,0.0,10.7,61
2016-08-21,32.8,22.3,0.0,10.7,61
2016-08-21,32.7,22.3,0.0,10.7,65
2016-08-21,33.7,23.1,0.0,7.9,62
2016-08-21,33.7,23.1,0.0,7.9,62
2016-08-21,33.2,22.3,0.0,7.9,61
2016-08-21,33.5,23.1,0.0,7.9,63
2016-08-21,32.5,23.2,0.0,11.6,68
2016-08-21,33.8,23.2,0.0,7.9,59
2016-08-21,32.1,20.5,0.0,13.7,87
2016-08-21,31.4,21.6,0.0,13.7,89
2016-08-21,33.0,22.4,0.0,10.7,64
2016-08-21,33.4,22.9,0.0,7.9,61
2016-08-21,33.9,23.3,0.0,7.9,59
2016-08-21,33.1,22.7,0.0,10.7,65
2016-08-21,33.1,22.7,0.0,10.7,65
2016-08-21,33.7,23.1,0.0,7.9,62
2016-08-21,33.3,22.9,0.0,7.9,63
2016-08-21,33.4,23.0,0.0,7.9,63
2016-08-21,33.4,23.0,0.0,7.9,63
2016-08-21,33.5,21.6,0.0,11.3,72
2016-08-21,31.5,21.8,0.0,18.4,84
2016-08-22,33.4,25.1,0.0,18.5,83
2016-08-22,36.5,24.6,0.0,10.5,60
2016-08-22,35.6,24.8,0.0,18.3,62
2016-08-22,30.1,24.8,0.0,9.8,72
2016-08-22,35.9,23.1,0.0,7.6,59
2016-08-22,35.4,22.3,0.0,7.6,59
2016-08-22,35.2,22.1,0.0,9.8,59
2016-08-22,36.0,21.6,0.0,9.3,75
2016-08-22,34.4,21.4,0.0,8.4,77
2016-08-22,34.4,21.4,0.0,8.4,77
2016-08-22,33.7,23.9,0.0,7.3,82
2016-08-22,26.9,17.1,0.0,5.7,74
2016-08-22,26.7,17.0,0.0,5.7,73
2016-08-22,28.8,17.8,0.0,5.7,73
2016-08-22,28.8,17.8,0.0,5.7,73
2016-08-22,28.6,17.6,0.0,5.7,73
2016-08-22,28.2,19.4,0.0,7.6,75
2016-08-22,33.1,20.3,0.0,6.6,75
2016-08-22,35.7,22.6,0.0,7.6,59
2016-08-22,36.3,23.5,0.0,10.5,58
2016-08-22,36.1,23.3,0.0,10.5,58
2016-08-22,36.3,22.5,0.0,10.5,61
2016-08-22,36.3,22.5,0.0,10.5,61
2016-08-22,34.7,21.6,0.0,9.8,59
2016-08-22,35.2,22.1,0.0,9.8,59
2016-08-22,36.2,22.4,0.0,10.5,61
2016-08-22,35.7,22.6,0.0,7.6,59
2016-08-22,35.7,22.6,0.0,7.6,59
2016-08-22,35.4,22.3,0.0,7.6,59
2016-08-22,35.5,22.4,0.0,7.6,59
2016-08-22,35.2,22.3,0.0,7.6,57
2016-08-22,35.2,22.3,0.0,7.6,57
2016-08-22,35.1,22.0,0.0,9.8,59
2016-08-22,35.4,22.3,0.0,7.6,59
2016-08-22,35.2,22.3,0.0,7.6,57
2016-08-22,35.8,23.0,0.0,7.6,59
2016-08-22,35.9,23.1,0.0,7.6,59
2016-08-22,36.0,23.2,0.0,7.6,59
2016-08-22,36.7,24.7,0.0,18.3,60
2016-08-22,31.5,23.9,0.0,13.1,66
2016-08-22,30.6,19.7,2.0,6.6,83
2016-08-22,30.6,19.7,2.0,6.6,83
2016-08-22,28.0,17.4,0.0,6.3,70
2016-08-22,28.3,17.6,0.0,5.4,70
2016-08-22,27.1,16.4,0.0,6.3,70
2016-08-22,28.1,17.4,0.0,6.3,70
2016-08-22,27.5,16.8,0.0,6.3,70
2016-08-22,33.1,24.7,0.0,9.9,58
2016-08-22,34.4,22.8,0.0,7.6,75
2016-08-22,34.0,22.3,0.0,7.6,75
2016-08-22,34.0,22.3,0.0,7.6,75
2016-08-22,34.2,22.5,0.0,7.6,75
2016-08-22,35.5,21.8,0.0,6.6,71
2016-08-22,36.3,22.5,0.0,10.5,61
2016-08-22,36.3,22.5,0.0,10.5,61
2016-08-22,36.2,22.4,0.0,10.5,61
2016-08-22,35.0,21.9,0.0,9.8,59
2016-08-22,36.2,22.7,0.0,10.5,58
2016-08-22,35.3,22.2,0.0,7.6,59
2016-08-22,36.1,22.5,0.0,10.5,58
2016-08-22,35.3,22.2,0.0,9.8,59
2016-08-22,36.0,22.5,0.0,10.5,58
2016-08-22,35.1,22.0,0.0,9.8,59
2016-08-22,35.2,22.1,0.0,9.8,59
2016-08-22,36.1,22.6,0.0,10.5,58
2016-08-22,36.1,22.4,0.0,10.5,61
2016-08-22,36.1,22.5,0.0,10.5,58
2016-08-22,36.2,22.7,0.0,10.5,58
2016-08-22,35.5,22.4,0.0,7.6,59
2016-08-22,35.3,22.2,0.0,7.6,59
2016-08-22,34.7,21.6,0.0,9.8,59
2016-08-22,35.4,22.3,0.0,7.6,59
2016-08-22,35.5,22.4,0.0,7.6,59
2016-08-22,35.5,22.4,0.0,7.6,59
2016-08-22,36.2,24.2,0.0,18.3,60
2016-08-22,36.2,24.3,0.0,18.3,60
2016-08-22,36.7,24.7,0.0,18.3,60
2016-08-22,35.5,24.6,0.0,10.5,60
2016-08-22,35.5,24.6,0.0,10.5,60
2016-08-22,35.4,24.5,0.0,10.5,60
2016-08-22,27.3,16.7,0.0,6.3,70
2016-08-22,27.1,16.5,0.0,6.3,70
2016-08-23,28.0,21.3,10.2,14.2,78
2016-08-23,28.0,21.3,10.2,14.2,78
2016-08-23,28.0,21.3,10.2,14.2,78
2016-08-23,28.1,21.4,10.2,14.2,78
2016-08-23,28.1,21.4,10.2,14.2,78
2016-08-23,28.2,21.5,10.2,14.2,85
2016-08-23,28.2,21.5,10.2,14.2,85
2016-08-23,28.4,21.3,10.2,14.2,83
2016-08-23,28.2,21.2,3.4,22.9,83
2016-08-23,28.2,21.2,3.4,22.9,83
2016-08-23,28.7,21.5,10.2,14.2,78
2016-08-23,29.2,22.4,10.2,14.2,79
2016-08-23,29.2,22.4,10.2,14.2,79
2016-08-23,28.7,21.5,10.2,14.2,78
2016-08-23,28.7,21.8,10.2,14.2,79
