time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,latitude,longitude
2022-07-24,30.3,24.8,36.0,0.0,,314.0,14.3,37.0,1012.2,,39.06233,26.25527
2022-07-24,30.3,24.8,36.0,0.0,,314.0,14.3,37.0,1012.2,,39.05069,26.22
2022-07-24,30.3,24.8,36.0,0.0,,314.0,14.3,37.0,1012.2,,39.05191,26.23161
2022-07-24,30.3,24.8,36.0,0.0,,314.0,14.3,37.0,1012.2,,39.04678,26.22038
2022-07-24,30.3,24.8,36.0,0.0,,314.0,14.3,37.0,1012.2,,39.04737,26.22613
2022-07-24,30.3,24.8,36.0,0.0,,314.0,14.3,37.0,1012.2,,39.0429,26.22114
2022-07-24,30.3,24.8,36.0,0.0,,314.0,14.3,37.0,1012.2,,39.03839,26.21598
2022-07-24,30.3,24.8,36.0,0.0,,314.0,14.3,37.0,1012.2,,39.03902,26.22201
2022-07-24,30.3,24.8,36.0,0.0,,314.0,14.3,37.0,1012.2,,39.03385,26.21045
2022-07-24,30.3,24.8,36.0,0.0,,314.0,14.3,37.0,1012.2,,39.03451,26.21672
2022-07-24,,,,,,,,,,,41.07167,26.22971
2022-07-24,,,,,,,,,,,38.37495,24.06103
2022-07-24,27.6,22.0,34.0,0.0,,25.0,8.6,,1012.6,,39.38546,22.80803
2022-07-24,30.3,24.8,36.0,0.0,,314.0,14.3,37.0,1012.2,,39.03995,26.26444
2022-07-24,30.3,24.8,36.0,0.0,,314.0,14.3,37.0,1012.2,,39.04352,26.26526
2022-07-24,30.3,24.8,36.0,0.0,,314.0,14.3,37.0,1012.2,,39.05166,26.22957
2022-07-24,30.3,24.8,36.0,0.0,,314.0,14.3,37.0,1012.2,,39.05305,26.21849
2022-07-24,30.3,24.8,36.0,0.0,,314.0,14.3,37.0,1012.2,,39.05236,26.22398
2022-07-24,30.3,24.8,36.0,0.0,,314.0,14.3,37.0,1012.2,,39.05069,26.26671
2022-07-24,30.3,24.8,36.0,0.0,,314.0,14.3,37.0,1012.2,,39.05425,26.26752
2022-07-24,30.3,24.8,36.0,0.0,,314.0,14.3,37.0,1012.2,,39.05489,26.26244
2022-07-24,30.3,24.8,36.0,0.0,,314.0,14.3,37.0,1012.2,,39.05845,26.26329
2022-07-24,30.3,24.8,36.0,0.0,,314.0,14.3,37.0,1012.2,,39.05141,26.268
2022-07-24,30.3,24.8,36.0,0.0,,314.0,14.3,37.0,1012.2,,39.05202,26.26298
2022-07-24,30.3,24.8,36.0,0.0,,314.0,14.3,37.0,1012.2,,39.05561,26.26375
2022-07-24,30.3,24.8,36.0,0.0,,314.0,14.3,37.0,1012.2,,39.05917,26.26464
2022-07-24,30.3,24.8,36.0,0.0,,314.0,14.3,37.0,1012.2,,39.06468,26.24951
2022-07-24,30.3,24.8,36.0,0.0,,314.0,14.3,37.0,1012.2,,39.06696,26.261
2022-07-24,30.3,24.8,36.0,0.0,,314.0,14.3,37.0,1012.2,,39.06827,26.25016
2022-07-24,,,,,,,,,,,40.82018,22.08221
2022-07-24,27.2,18.8,34.2,0.0,,313.0,6.2,,1012.7,,41.06636,26.21096
2022-07-24,27.2,18.8,34.2,0.0,,313.0,6.2,,1012.7,,41.06702,26.20539
2022-07-24,27.2,18.8,34.2,0.0,,313.0,6.2,,1012.7,,41.06767,26.19987
2022-07-24,27.2,18.8,34.2,0.0,,313.0,6.2,,1012.7,,41.0683,26.19442
2022-07-24,,,,,,,,,,,41.068,26.229
2022-07-24,27.2,18.8,34.2,0.0,,313.0,6.2,,1012.7,,41.07002,26.21184
2022-07-24,,,,,,,,,,,41.06868,26.22323
2022-07-24,27.2,18.8,34.2,0.0,,313.0,6.2,,1012.7,,41.07197,26.19519
2022-07-24,27.2,18.8,34.2,0.0,,313.0,6.2,,1012.7,,41.07261,26.1898
2022-07-24,27.2,18.8,34.2,0.0,,313.0,6.2,,1012.7,,41.07629,26.19045
2022-07-24,27.2,18.8,34.2,0.0,,313.0,6.2,,1012.7,,41.07693,26.18502
2022-07-24,27.2,18.8,34.2,0.0,,313.0,6.2,,1012.7,,41.07998,26.19111
2022-07-24,27.2,18.8,34.2,0.0,,313.0,6.2,,1012.7,,41.08062,26.18561
2022-07-24,,,,,,,,,,,41.083,26.19736
2022-07-24,27.2,18.8,34.2,0.0,,313.0,6.2,,1012.7,,41.08367,26.19173
2022-07-24,,,,,,,,,,,41.08735,26.19239
2022-07-24,,,,,,,,,,,41.08667,26.19811
2022-07-24,,,,,,,,,,,41.10672,26.21936
2022-07-24,,,,,,,,,,,41.10605,26.22501
2022-07-24,,,,,,,,,,,41.1082,26.2266
2022-07-24,,,,,,,,,,,41.10885,26.2209
2022-07-24,,,,,,,,,,,41.10602,26.27815
2022-07-24,,,,,,,,,,,41.11619,26.22249
2022-07-24,,,,,,,,,,,41.11685,26.21673
2022-07-24,,,,,,,,,,,41.11161,26.26221
2022-07-24,,,,,,,,,,,41.11271,26.28512
2022-07-24,,,,,,,,,,,41.11334,26.27971
2022-07-24,,,,,,,,,,,41.11988,26.22308
2022-07-24,,,,,,,,,,,41.11528,26.26291
2022-07-24,,,,,,,,,,,41.11595,26.25716
2022-07-24,,,,,,,,,,,41.11829,26.26932
2022-07-24,,,,,,,,,,,41.11962,26.25785
2022-07-24,,,,,,,,,,,41.11702,26.28036
2022-07-24,,,,,,,,,,,41.11764,26.27494
2022-07-24,,,,,,,,,,,41.12067,26.28112
2022-07-24,,,,,,,,,,,41.12132,26.2756
2022-07-24,,,,,,,,,,,41.12897,26.24192
2022-07-24,,,,,,,,,,,41.12434,26.28187
2022-07-24,,,,,,,,,,,41.12498,26.27633
2022-07-24,,,,,,,,,,,41.12865,26.27708
2022-07-24,,,,,,,,,,,41.1293,26.27144
2022-07-24,,,,,,,,,,,41.128,26.28261
2022-07-24,,,,,,,,,,,41.13233,26.27765
2022-07-24,,,,,,,,,,,41.13299,26.27198
2022-07-24,,,,,,,,,,,41.13168,26.28324
2022-07-24,,,,,,,,,,,41.13367,26.26617
2022-07-24,,,,,,,,,,,41.13601,26.27821
2022-07-24,,,,,,,,,,,41.13734,26.26682
2022-07-24,,,,,,,,,,,41.13668,26.27252
2022-07-24,,,,,,,,,,,37.57331,21.65254
2022-07-24,,,,,,,,,,,37.59109,21.65481
2022-07-24,,,,,,,,,,,37.58615,21.65978
2022-07-24,,,,,,,,,,,37.59603,21.64993
2022-07-24,,,,,,,,,,,37.57723,21.659
2022-07-24,,,,,,,,,,,37.5812,21.66488
2022-07-24,,,,,,,,,,,37.56836,21.65775
2022-07-24,,,,,,,,,,,37.57382,21.6468
2022-07-24,,,,,,,,,,,37.5728,21.65837
2022-07-24,,,,,,,,,,,37.59651,21.64454
2022-07-24,,,,,,,,,,,37.60583,21.64097
2022-07-24,,,,,,,,,,,37.60736,21.6241
2022-07-24,,,,,,,,,,,37.60634,21.63537
2022-07-24,,,,,,,,,,,37.60685,21.62972
2022-07-24,,,,,,,,,,,37.61075,21.63637
2022-07-24,,,,,,,,,,,37.57674,21.66454
2022-07-24,,,,,,,,,,,37.61127,21.6306
2022-07-24,34.1,27.0,40.2,0.0,,347.0,9.1,,1011.8,,38.13035,23.52591
2022-07-24,,,,,,,,,,,37.58168,21.65946
2022-07-24,,,,,,,,,,,37.58566,21.66524
2022-07-24,24.8,19.6,30.0,0.0,,16.0,18.8,,1011.4,,35.20172,25.46179
2022-07-24,27.9,24.9,30.8,0.0,,342.0,15.5,44.5,1011.5,,36.95546,27.01542
2022-07-24,,,,,,,,,,,37.56781,21.66391
2022-07-25,,,,,,,,,,,40.85432,22.17308
2022-07-25,,,,,,,,,,,40.84806,22.17018
2022-07-25,26.9,15.3,37.0,0.0,,342.0,5.4,18.5,1012.2,,39.90573,21.09139
2022-07-25,,,,,,,,,,,40.84779,22.17172
2022-07-25,,,,,,,,,,,37.60628,21.62831
2022-07-25,,,,,,,,,,,37.61303,21.63091
2022-07-25,,,,,,,,,,,37.56933,21.64788
2022-07-25,,,,,,,,,,,37.56515,21.66071
2022-07-25,,,,,,,,,,,37.56713,21.65463
2022-07-25,,,,,,,,,,,37.57168,21.66408
2022-07-25,,,,,,,,,,,37.57379,21.6576
2022-07-25,,,,,,,,,,,37.57603,21.65071
2022-07-25,,,,,,,,,,,37.5865,21.66539
2022-07-25,,,,,,,,,,,37.58896,21.6578
2022-07-25,,,,,,,,,,,37.59384,21.64275
2022-07-25,,,,,,,,,,,37.6056,21.62991
2022-07-25,,,,,,,,,,,37.61242,21.63231
2022-07-25,,,,,,,,,,,37.56794,21.65335
2022-07-25,,,,,,,,,,,37.56596,21.65954
2022-07-25,,,,,,,,,,,37.57015,21.64643
2022-07-25,,,,,,,,,,,37.5725,21.66286
2022-07-25,,,,,,,,,,,37.58737,21.66392
2022-07-25,,,,,,,,,,,37.59459,21.64124
2022-07-25,,,,,,,,,,,37.60148,21.64342
2022-07-25,,,,,,,,,,,37.61079,21.63799
2022-07-25,,,,,,,,,,,37.57462,21.65622
2022-07-25,,,,,,,,,,,37.57683,21.64929
2022-07-25,,,,,,,,,,,37.58112,21.6597
2022-07-25,29.2,21.8,37.0,0.0,,35.0,7.9,25.9,1011.2,,39.6602,22.50634
2022-07-25,30.0,24.8,36.0,0.0,,307.0,13.8,33.3,1009.4,,39.06836,26.24985
2022-07-25,30.0,24.8,36.0,0.0,,307.0,13.8,33.3,1009.4,,39.069,26.25427
2022-07-25,30.0,24.8,36.0,0.0,,307.0,13.8,33.3,1009.4,,39.05457,26.22549
2022-07-25,26.6,22.0,32.4,0.3,,26.0,8.5,,1011.1,,41.0554,26.2296
2022-07-25,30.0,24.8,36.0,0.0,,307.0,13.8,33.3,1009.4,,39.06284,26.24077
2022-07-25,30.0,24.8,36.0,0.0,,307.0,13.8,33.3,1009.4,,39.06336,26.23445
2022-07-25,30.0,24.8,36.0,0.0,,307.0,13.8,33.3,1009.4,,39.05876,26.23435
2022-07-25,30.0,24.8,36.0,0.0,,307.0,13.8,33.3,1009.4,,39.05928,26.22795
2022-07-25,30.0,24.8,36.0,0.0,,307.0,13.8,33.3,1009.4,,39.05468,26.22785
2022-07-25,,,,,,,,,,,38.37378,24.06061
2022-07-25,,,,,,,,,,,41.06887,26.23847
2022-07-25,,,,,,,,,,,41.06422,26.23776
2022-07-25,26.6,22.0,32.4,0.3,,26.0,8.5,,1011.1,,41.06616,26.21174
2022-07-25,26.6,22.0,32.4,0.3,,26.0,8.5,,1011.1,,41.06285,26.19282
2022-07-25,26.6,22.0,32.4,0.3,,26.0,8.5,,1011.1,,41.06102,26.21745
2022-07-25,26.6,22.0,32.4,0.3,,26.0,8.5,,1011.1,,41.06052,26.22416
2022-07-25,,,,,,,,,,,41.05958,26.23683
2022-07-25,,,,,,,,,,,41.05914,26.24272
2022-07-25,26.6,22.0,32.4,0.3,,26.0,8.5,,1011.1,,41.05587,26.2233
2022-07-25,26.6,22.0,32.4,0.3,,26.0,8.5,,1011.1,,41.05819,26.19192
2022-07-25,26.6,22.0,32.4,0.3,,26.0,8.5,,1011.1,,41.0568,26.21075
2022-07-25,26.6,22.0,32.4,0.3,,26.0,8.5,,1011.1,,41.05076,26.22864
2022-07-25,26.6,22.0,32.4,0.3,,26.0,8.5,,1011.1,,41.05167,26.2164
2022-07-25,26.6,22.0,32.4,0.3,,26.0,8.5,,1011.1,,41.047,26.21572
2022-07-25,,,,,,,,,,,40.28572,23.44506
2022-07-25,30.0,24.8,36.0,0.0,,307.0,13.8,33.3,1009.4,,39.0674,26.24138
2022-07-25,32.0,26.0,38.2,0.0,,358.0,9.6,,1010.0,,38.12934,23.52437
2022-07-26,27.3,21.2,34.0,0.0,,43.0,10.5,,1010.1,,41.06405,26.19137
2022-07-26,28.5,24.0,35.0,0.0,,315.0,13.9,33.3,1008.3,,39.0554,26.23272
2022-07-26,28.5,24.0,35.0,0.0,,315.0,13.9,33.3,1008.3,,39.05717,26.22714
2022-07-26,28.5,24.0,35.0,0.0,,315.0,13.9,33.3,1008.3,,39.06318,26.23116
2022-07-26,28.5,24.0,35.0,0.0,,315.0,13.9,33.3,1008.3,,39.06122,26.23735
2022-07-26,28.5,24.0,35.0,0.0,,315.0,13.9,33.3,1008.3,,39.06751,26.24046
2022-07-26,,,,,,,,,,,40.28339,23.44383
2022-07-26,,,,,,,,,,,40.28652,23.44354
2022-07-26,27.3,21.7,33.4,0.0,,116.0,11.5,,1010.6,,40.70047,22.9509
2022-07-26,27.3,21.2,34.0,0.0,,43.0,10.5,,1010.1,,41.0537,26.22492
2022-07-26,27.3,21.2,34.0,0.0,,43.0,10.5,,1010.1,,41.05575,26.21828
2022-07-26,27.3,21.2,34.0,0.0,,43.0,10.5,,1010.1,,41.05118,26.22295
2022-07-26,27.3,21.2,34.0,0.0,,43.0,10.5,,1010.1,,41.0617,26.18954
2022-07-26,27.3,21.2,34.0,0.0,,43.0,10.5,,1010.1,,41.05725,26.22566
2022-07-26,27.3,21.2,34.0,0.0,,43.0,10.5,,1010.1,,41.05917,26.21956
2022-07-26,,,,,,,,,,,41.0673,26.23775
2022-07-26,,,,,,,,,,,38.37453,24.06056
2022-07-26,26.7,24.0,29.4,0.0,,2.0,32.5,,1007.6,,37.5525,25.16468
2022-07-26,27.3,21.2,34.0,0.0,,43.0,10.5,,1010.1,,41.04802,26.20314
2022-07-26,,,,,,,,,,,41.05869,26.24183
2022-07-26,,,,,,,,,,,41.05687,26.23185
2022-07-26,27.3,21.2,34.0,0.0,,43.0,10.5,,1010.1,,41.05415,26.21684
2022-07-26,,,,,,,,,,,41.06302,26.24569
2022-07-26,,,,,,,,,,,41.06214,26.24084
2022-07-26,27.3,21.2,34.0,0.0,,43.0,10.5,,1010.1,,41.05758,26.21571
2022-07-26,,,,,,,,,,,41.06648,26.24476
2022-07-26,27.3,21.2,34.0,0.0,,43.0,10.5,,1010.1,,41.05647,26.18964
2022-07-26,27.3,21.2,34.0,0.0,,43.0,10.5,,1010.1,,41.05555,26.1846
2022-07-26,27.3,21.2,34.0,0.0,,43.0,10.5,,1010.1,,41.05992,26.18863
2022-07-26,27.3,21.2,34.0,0.0,,43.0,10.5,,1010.1,,41.05901,26.18362
2022-07-26,27.3,21.2,34.0,0.0,,43.0,10.5,,1010.1,,41.0581,26.17862
2022-07-26,27.3,21.2,34.0,0.0,,43.0,10.5,,1010.1,,41.05719,26.17361
2022-07-26,,,,,,,,,,,41.07336,26.24267
2022-07-26,,,,,,,,,,,41.07246,26.23769
2022-07-26,27.3,21.2,34.0,0.0,,43.0,10.5,,1010.1,,41.06789,26.21246
2022-07-26,27.3,21.2,34.0,0.0,,43.0,10.5,,1010.1,,41.06338,26.18766
2022-07-26,27.3,21.2,34.0,0.0,,43.0,10.5,,1010.1,,41.06247,26.18267
2022-07-26,27.3,21.2,34.0,0.0,,43.0,10.5,,1010.1,,41.06156,26.17765
2022-07-26,27.3,21.2,34.0,0.0,,43.0,10.5,,1010.1,,41.06065,26.17262
2022-07-26,27.3,21.2,34.0,0.0,,43.0,10.5,,1010.1,,41.05973,26.16756
2022-07-26,27.3,21.2,34.0,0.0,,43.0,10.5,,1010.1,,41.06594,26.18175
2022-07-26,27.3,21.2,34.0,0.0,,43.0,10.5,,1010.1,,41.06411,26.17169
2022-07-26,27.3,21.2,34.0,0.0,,43.0,10.5,,1010.1,,41.06774,26.19164
2022-07-26,27.3,21.2,34.0,0.0,,43.0,10.5,,1010.1,,41.06503,26.17673
2022-07-26,27.3,21.2,34.0,0.0,,43.0,10.5,,1010.1,,41.06318,26.16654
2022-07-26,27.3,21.2,34.0,0.0,,43.0,10.5,,1010.1,,41.06758,26.17078
2022-07-26,27.3,21.2,34.0,0.0,,43.0,10.5,,1010.1,,41.0703,26.18578
2022-07-26,27.3,21.2,34.0,0.0,,43.0,10.5,,1010.1,,41.06941,26.18085
2022-07-26,27.3,21.2,34.0,0.0,,43.0,10.5,,1010.1,,41.06664,26.16556
2022-07-26,27.3,21.2,34.0,0.0,,43.0,10.5,,1010.1,,41.07197,26.17491
2022-07-26,27.3,21.2,34.0,0.0,,43.0,10.5,,1010.1,,41.06851,26.17585
2022-07-26,27.3,21.2,34.0,0.0,,43.0,10.5,,1010.1,,41.05071,26.21791
2022-08-11,26.6,21.0,31.0,1.5,,73.0,8.7,,1012.5,,40.69612,24.75453
2022-08-11,26.6,21.0,31.0,1.5,,73.0,8.7,,1012.5,,40.69868,24.74593
2022-08-11,26.6,21.0,31.0,1.5,,73.0,8.7,,1012.5,,40.69739,24.75029
2022-08-11,26.6,21.0,31.0,1.5,,73.0,8.7,,1012.5,,40.69485,24.75878
2022-08-11,,,,,,,,,,,40.69323,24.76424
2022-08-11,26.6,21.0,31.0,1.5,,73.0,8.7,,1012.5,,40.69252,24.74477
2022-08-11,26.6,21.0,31.0,1.5,,73.0,8.7,,1012.5,,40.69112,24.74945
2022-08-11,,,,,,,,,,,40.68959,24.7546
2022-08-11,,,,,,,,,,,40.68774,24.76083
2022-08-11,,,,,,,,,,,40.68633,24.74369
2022-08-11,,,,,,,,,,,40.68363,24.75276
2022-08-11,,,,,,,,,,,40.6897,24.76282
2022-08-11,,,,,,,,,,,40.68863,24.75744
2022-08-11,26.6,21.0,31.0,1.5,,73.0,8.7,,1012.5,,40.69926,24.75261
2022-08-11,28.1,22.0,34.0,0.7,,21.0,6.0,18.5,1012.9,,39.38936,22.3461
2022-08-11,28.1,22.0,34.0,0.7,,21.0,6.0,18.5,1012.9,,39.39012,22.34718
2022-08-11,29.3,26.0,33.0,0.0,,355.0,17.2,,1011.4,,38.03295,23.59935
2022-08-12,25.3,21.0,30.0,0.0,,53.0,10.1,,1012.7,,39.35465,22.98387
2022-08-12,,,,,,,,,,,38.3734,24.06075
2022-08-12,26.3,24.0,30.0,0.0,,22.0,15.1,,1011.3,,39.85065,25.11117
2022-08-12,26.3,24.0,30.0,0.0,,22.0,15.1,,1011.3,,39.84928,25.10552
2022-08-13,26.0,20.0,31.2,0.0,,314.0,9.5,,1008.6,,40.69739,24.7398
2022-08-13,26.0,20.0,31.2,0.0,,314.0,9.5,,1008.6,,40.70097,24.74166
2022-08-13,26.0,20.0,31.2,0.0,,314.0,9.5,,1008.6,,40.6962,24.74562
2022-08-13,26.0,20.0,31.2,0.0,,314.0,9.5,,1008.6,,40.69386,24.73771
2022-08-13,26.0,20.0,31.2,0.0,,314.0,9.5,,1008.6,,40.69268,24.74346
2022-08-13,,,,,,,,,,,38.37256,24.06247
2022-08-13,,,,,,,,,,,40.68574,24.74519
2022-08-13,26.0,20.0,31.2,0.0,,314.0,9.5,,1008.6,,40.69083,24.7409
2022-08-13,23.1,17.8,28.8,0.0,,26.0,11.7,,1010.4,,35.02284,25.46855
2022-08-13,23.1,17.8,28.8,0.0,,26.0,11.7,,1010.4,,35.02261,25.4654
2022-08-13,23.1,17.8,28.8,0.0,,26.0,11.7,,1010.4,,35.02088,25.46813
2022-08-13,23.1,17.8,28.8,0.0,,26.0,11.7,,1010.4,,35.02111,25.47151
2022-08-13,23.1,17.8,28.8,0.0,,26.0,11.7,,1010.4,,35.02066,25.46492
2022-08-14,,,,,,,,,,,37.91776,23.07305
2022-08-14,27.2,21.8,34.4,0.0,,293.0,8.7,,1005.5,,38.12822,23.52622
2022-08-14,23.8,19.0,29.0,8.8,,322.0,11.5,,1006.7,,40.67492,22.79324
2022-08-15,26.9,23.0,31.2,0.0,,277.0,12.4,,1007.6,,38.12811,23.52358
2022-08-15,,,,,,,,,,,38.37542,24.06306
2022-08-15,,,,,,,,,,,37.58535,22.8796
2022-08-15,25.8,20.0,31.0,0.0,,294.0,14.3,,1007.5,,40.72566,22.69195
2022-08-15,25.8,20.0,31.0,0.0,,294.0,14.3,,1007.5,,40.70458,22.82006
2022-08-15,26.9,23.0,31.2,0.0,,277.0,12.4,,1007.6,,38.13148,23.5225
2022-08-16,27.0,20.0,36.0,0.0,,360.0,7.0,,1011.0,,38.32085,23.62284
2022-08-16,26.5,19.0,34.0,0.0,,32.0,7.3,,1010.0,,39.20187,22.66388
2022-08-16,27.0,20.0,36.0,0.0,,360.0,7.0,,1011.0,,38.32013,23.61903
2022-08-16,27.2,21.0,34.7,0.0,,352.0,8.3,,1010.7,,38.13005,23.52188
2022-08-17,,,,,,,,,,,40.28447,23.44224
2022-08-17,,,,,,,,,,,37.91923,23.07186
2022-08-17,,,,,,,,,,,38.37386,24.05884
2022-08-17,,,,,,,,,,,36.47852,22.47422
2022-08-17,,,,,,,,,,,36.48908,22.47116
2022-08-17,,,,,,,,,,,36.48386,22.47292
2022-08-17,,,,,,,,,,,36.48479,22.47651
2022-08-17,,,,,,,,,,,36.48569,22.47997
2022-08-17,,,,,,,,,,,36.47948,22.47791
2022-08-17,26.6,18.0,35.2,0.0,,317.0,9.6,,1010.9,,40.89462,22.53133
2022-08-17,,,,,,,,,,,36.47992,22.47595
2022-08-17,,,,,,,,,,,36.48019,22.48334
2022-08-18,29.3,22.0,36.0,0.0,,18.0,8.3,,1010.3,,39.35491,22.98245
2022-08-18,28.2,21.0,34.2,0.0,,340.0,8.7,,1010.3,,37.88108,21.32584
2022-08-18,28.2,21.0,34.2,0.0,,340.0,8.7,,1010.3,,37.88135,21.32462
2022-08-19,,,,,,,,,,,38.37385,24.06141
2022-08-19,,,,,,,,,,,40.28406,23.44263
2022-08-19,29.1,21.0,37.0,0.0,,11.0,7.1,,1009.3,,39.35417,22.98504
2022-08-19,32.0,27.0,38.0,0.0,,257.0,8.6,,1008.9,,38.12886,23.52308
2022-08-19,,,,,,,,,,,39.31413,21.93491
2022-08-19,,,,,,,,,,,39.31144,21.93332
2022-08-19,29.5,21.0,39.2,0.0,,317.0,6.4,14.8,1009.5,,38.88445,22.19545
2022-08-20,,,,,,,,,,,38.373,24.0603
2022-08-20,30.4,25.0,36.4,0.0,,346.0,6.6,,1007.7,,38.13069,23.52269
2022-08-20,,,,,,,,,,,40.96062,25.16345
2022-08-20,,,,,,,,,,,38.37291,24.0619
2022-08-20,30.4,25.0,36.4,0.0,,346.0,6.6,,1007.7,,38.1295,23.52223
2022-08-21,29.7,25.4,34.5,1.0,,3.0,7.6,,1003.8,,38.12797,23.52241
2022-08-22,25.2,22.0,31.0,0.5,,325.0,8.8,,1005.5,,39.35338,22.98201
2022-08-23,23.2,19.0,30.0,6.5,,297.0,9.5,,1008.2,,39.35466,22.98588
2022-08-23,,,,,,,,,,,38.3733,24.05927
2022-08-24,24.0,21.2,27.0,8.7,,341.0,10.8,,1009.8,,36.32806,22.90761
2022-08-24,24.0,21.2,27.0,8.7,,341.0,10.8,,1009.8,,36.33217,22.90729
2022-08-25,,,,,,,,,,,38.3735,24.06281
2022-08-25,24.3,20.8,28.4,5.4,,350.0,6.3,,1009.1,,38.13055,23.52412
2022-08-25,,,,,,,,,,,37.91905,23.07337
2022-08-25,24.3,20.8,28.4,5.4,,350.0,6.3,,1009.1,,38.12815,23.52383
2022-08-26,24.5,20.0,30.0,0.2,,358.0,5.6,,1008.9,,38.27706,23.65757
2022-08-26,24.5,20.0,30.0,0.2,,358.0,5.6,,1008.9,,38.2763,23.65304
2022-08-26,,,,,,,,,,,40.86105,22.67039
2022-08-26,25.8,22.0,30.0,0.5,,320.0,8.6,,1008.2,,38.1316,23.52339
2022-08-27,,,,,,,,,,,40.28442,23.44183
2022-08-27,25.2,20.0,31.0,0.0,,36.0,6.7,,1010.3,,39.35614,22.98196
2022-08-27,,,,,,,,,,,41.11053,24.11394
2022-08-27,26.6,21.8,32.0,1.8,,342.0,7.2,,1010.1,,38.12843,23.52104
2022-08-28,,,,,,,,,,,40.28394,23.44274
2022-08-28,25.8,19.0,32.0,0.0,,8.0,7.8,,1012.5,,39.35545,22.98308
2022-08-29,26.2,21.0,33.0,0.0,,316.0,8.0,,1013.1,,40.70574,22.81513
2022-08-29,26.2,21.0,33.0,0.0,,316.0,8.0,,1013.1,,40.67923,22.89787
2022-08-29,26.4,20.0,33.0,0.0,,30.0,5.3,,1012.8,,39.35456,22.98664
2022-08-29,26.4,20.0,33.0,0.0,,30.0,5.3,,1012.8,,39.17008,22.84146
2022-08-29,26.4,20.0,33.0,0.0,,30.0,5.3,,1012.8,,39.16557,22.84552
2022-08-29,,,,,,,,,,,38.37514,24.0632
2022-08-29,28.3,23.0,35.0,0.6,,19.0,7.8,,1012.3,,38.12954,23.52541
2022-08-29,27.0,19.0,35.0,0.0,,21.0,8.2,,1012.3,,40.97318,26.23095
2022-08-30,,,,,,,,,,,40.28362,23.4429
2022-08-30,26.7,22.0,32.0,0.3,,339.0,10.5,,1013.0,,39.16998,22.84239
2022-08-30,26.7,22.0,32.0,0.3,,339.0,10.5,,1013.0,,39.166,22.84604
2022-08-30,28.8,24.2,34.8,0.2,,321.0,9.0,,1011.9,,38.12785,23.52579
2022-08-30,26.7,22.0,32.0,0.3,,339.0,10.5,,1013.0,,39.35524,22.98552
2022-08-31,27.7,24.0,34.0,0.2,,328.0,8.3,,1011.2,,38.12915,23.52171
2022-08-31,27.7,24.0,34.0,0.2,,328.0,8.3,,1011.2,,38.13114,23.52656
2022-08-31,,,,,,,,,,,37.91395,23.0608
2022-08-31,,,,,,,,,,,39.29315,22.35539
2022-08-31,,,,,,,,,,,39.27122,22.15889
2022-08-31,,,,,,,,,,,39.27454,22.15798
2022-08-31,25.6,19.0,33.0,0.0,,1.0,1.3,16.7,1012.2,,39.45403,22.46391
2022-08-31,25.6,19.0,33.0,0.0,,1.0,1.3,16.7,1012.2,,39.45331,22.45942
2022-08-31,,,,,,,,,,,38.37327,24.06306
2022-09-01,25.6,21.0,31.0,0.0,,56.0,8.9,,1010.2,,39.38579,22.80612
2022-09-01,25.5,20.0,31.0,0.1,,133.0,10.3,,1010.5,,40.67968,22.89518
2022-09-01,25.5,20.0,31.0,0.1,,133.0,10.3,,1010.5,,40.67812,22.90042
2022-09-01,25.6,21.0,31.0,0.0,,56.0,8.9,,1010.2,,39.35254,22.985
2022-09-01,,,,,,,,,,,38.37376,24.06014
2022-09-01,,,,,,,,,,,38.79057,23.26506
2022-09-02,,,,,,,,,,,38.37223,24.06041
2022-09-02,,,,,,,,,,,37.91861,23.07195
2022-09-02,,,,,,,,,,,37.67636,22.79373
2022-09-02,25.4,19.7,30.8,0.4,,290.0,4.6,,1010.8,,38.20106,24.0078
2022-09-03,24.5,20.0,30.0,0.1,,44.0,7.4,,1013.5,,39.38457,22.80915
2022-09-03,,,,,,,,,,,40.28547,23.44242
2022-09-04,25.4,20.0,31.0,0.0,,45.0,10.3,,1016.9,,39.38605,22.80703
2022-09-04,25.4,20.0,31.0,0.0,,45.0,10.3,,1016.9,,39.3536,22.98387
2022-09-04,28.6,25.0,33.8,0.0,,334.0,8.2,,1015.9,,38.1283,23.52246
2022-09-04,,,,,,,,,,,38.37265,24.06089
2022-09-05,,,,,,,,,,,38.37486,24.06085
2022-09-05,25.1,22.7,28.0,0.0,,352.0,13.2,,1017.3,,38.12946,23.52331
2022-09-05,,,,,,,,,,,37.91833,23.07159
2022-09-05,24.9,24.1,26.0,0.0,,349.0,26.2,48.2,1015.4,,36.9535,27.01724
2022-09-05,24.9,24.1,26.0,0.0,,349.0,26.2,48.2,1015.4,,36.95606,27.01333
2022-09-05,24.9,24.1,26.0,0.0,,349.0,26.2,48.2,1015.4,,36.95637,27.01501
2022-09-05,25.1,22.7,28.0,0.0,,352.0,13.2,,1017.3,,38.12838,23.52442
2022-09-06,23.9,22.0,28.0,0.0,,35.0,30.7,,1016.8,,36.32183,22.96021
2022-09-06,23.9,22.0,28.0,0.0,,35.0,30.7,,1016.8,,36.32269,22.96688
2022-09-06,23.9,22.0,28.0,0.0,,35.0,30.7,,1016.8,,36.3237,22.97213
